policy,unit,vars,clauses,result,conflicts,decisions,propagations,restarts,blocked,learnt,avg_lbd,avg_len,deleted,max_level,seconds,_cnf,_param_value
glucose,100,250,1065,UNSAT,170357,199393,7365493,50,0,170356,8.39,14.39,157005,36,8.7698,uuf250-061.cnf,0.4667
glucose,100,250,1065,UNSAT,73649,86886,3133096,53,0,73648,7.94,13.35,65407,29,2.9580,uuf250-062.cnf,0.4667
glucose,100,250,1065,UNSAT,146717,172496,6336031,46,0,146716,8.01,13.74,136905,29,7.1552,uuf250-063.cnf,0.4667
glucose,100,250,1065,UNSAT,107205,125796,4650687,53,0,107204,8.11,13.88,100758,34,4.9313,uuf250-064.cnf,0.4667
glucose,100,250,1065,UNSAT,53371,62759,2315850,53,0,53370,7.55,12.85,48504,31,2.0349,uuf250-065.cnf,0.4667
glucose,100,250,1065,UNSAT,195293,228399,8563875,50,0,195292,8.35,14.30,185908,31,10.4532,uuf250-066.cnf,0.4667
glucose,100,250,1065,UNSAT,98710,116394,4374735,48,0,98709,7.89,13.42,89904,34,4.2548,uuf250-067.cnf,0.4667
glucose,100,250,1065,UNSAT,28955,34048,1286081,51,0,28954,7.24,11.82,24703,28,0.9486,uuf250-068.cnf,0.4667
glucose,100,250,1065,UNSAT,131632,154127,5539591,51,0,131631,8.11,13.61,124261,31,6.3033,uuf250-069.cnf,0.4667
glucose,100,250,1065,UNSAT,101828,119619,4330024,51,0,101827,8.17,13.62,95254,30,4.5849,uuf250-07.cnf,0.4667
glucose,100,250,1065,UNSAT,146616,171925,6423442,51,0,146615,8.14,13.92,136906,28,7.1847,uuf250-070.cnf,0.4667
glucose,100,250,1065,UNSAT,147662,173766,6333079,50,0,147661,8.35,14.51,136916,33,7.2561,uuf250-071.cnf,0.4667
glucose,100,250,1065,UNSAT,124402,145988,5294363,53,0,124401,8.08,13.47,118157,33,5.8079,uuf250-072.cnf,0.4667
glucose,100,250,1065,UNSAT,47344,56353,2097735,47,0,47343,7.85,13.37,40952,31,1.7575,uuf250-073.cnf,0.4667
glucose,100,250,1065,UNSAT,74171,87731,3157845,55,0,74170,7.89,13.04,65407,28,2.9567,uuf250-074.cnf,0.4667
glucose,100,250,1065,UNSAT,108637,128748,4753093,54,0,108636,8.08,13.85,100763,31,4.8794,uuf250-075.cnf,0.4667
glucose,100,250,1065,UNSAT,70171,82925,2978745,53,0,70170,7.74,12.76,65406,35,2.7684,uuf250-076.cnf,0.4667
glucose,100,250,1065,UNSAT,188439,220956,8200250,49,0,188438,8.44,14.62,178456,31,10.1194,uuf250-077.cnf,0.4667
glucose,100,250,1065,UNSAT,104316,122748,4546491,46,0,104315,8.07,13.57,95258,32,4.6181,uuf250-078.cnf,0.4667
glucose,100,250,1065,UNSAT,107521,126310,4619196,50,0,107520,7.98,13.49,100759,33,4.9259,uuf250-079.cnf,0.4667
glucose,100,250,1065,UNSAT,90507,106785,3879908,49,0,90506,7.79,13.08,84708,29,3.8313,uuf250-08.cnf,0.4667
glucose,100,250,1065,UNSAT,118677,138809,5069533,52,0,118676,8.11,13.74,112207,32,5.5447,uuf250-080.cnf,0.4667
glucose,100,250,1065,UNSAT,114350,134218,4894164,47,0,114349,8.01,13.47,106406,29,5.1494,uuf250-081.cnf,0.4667
glucose,100,250,1065,UNSAT,95945,112292,4160394,53,0,95944,7.87,13.41,89904,30,4.1751,uuf250-082.cnf,0.4667
glucose,100,250,1065,UNSAT,54255,64093,2397051,50,0,54254,7.57,12.95,48504,31,1.9919,uuf250-083.cnf,0.4667
glucose,100,250,1065,UNSAT,70757,83324,3080481,52,0,70756,8.12,13.63,65406,26,2.8933,uuf250-084.cnf,0.4667
glucose,100,250,1065,UNSAT,93303,109269,3967620,54,0,93302,8.00,13.34,84705,32,4.0186,uuf250-085.cnf,0.4667
glucose,100,250,1065,UNSAT,102320,120177,4365349,50,0,102319,7.86,12.95,95257,29,4.4352,uuf250-086.cnf,0.4667
glucose,100,250,1065,UNSAT,195347,229460,8521591,48,0,195346,8.46,14.30,185908,32,10.2201,uuf250-087.cnf,0.4667
glucose,100,250,1065,UNSAT,90870,107125,3929522,52,0,90869,7.87,13.21,84709,30,3.7656,uuf250-088.cnf,0.4667
glucose,100,250,1065,UNSAT,89432,104758,3930878,53,0,89431,8.09,13.90,79656,29,3.9036,uuf250-089.cnf,0.4667
glucose,100,250,1065,UNSAT,171675,201734,7589294,52,0,171674,8.22,13.94,164010,31,8.7159,uuf250-09.cnf,0.4667
glucose,100,250,1065,UNSAT,29930,35597,1285956,51,0,29929,7.50,12.49,24700,32,1.0354,uuf250-090.cnf,0.4667
glucose,100,250,1065,UNSAT,91034,107783,4006336,44,0,91033,7.74,13.58,84706,31,3.8177,uuf250-091.cnf,0.4667
glucose,100,250,1065,UNSAT,158014,185895,6773110,53,0,158013,8.16,13.82,150157,29,7.8359,uuf250-092.cnf,0.4667
glucose,100,250,1065,UNSAT,96100,113579,4207782,56,0,96099,7.88,13.16,89909,28,4.0705,uuf250-093.cnf,0.4667
glucose,100,250,1065,UNSAT,91789,108489,3920768,46,0,91788,7.99,13.14,84707,28,3.9337,uuf250-094.cnf,0.4667
glucose,100,250,1065,UNSAT,55770,65833,2357885,50,0,55769,7.51,12.48,48504,37,2.1059,uuf250-095.cnf,0.4667
glucose,100,250,1065,UNSAT,103962,121523,4524044,52,0,103961,8.11,13.71,95257,27,4.7037,uuf250-096.cnf,0.4667
glucose,100,250,1065,UNSAT,56745,66976,2512885,49,0,56744,7.60,12.85,52504,38,2.1917,uuf250-097.cnf,0.4667
glucose,100,250,1065,UNSAT,35897,42623,1570072,48,0,35896,7.36,12.48,30754,33,1.2358,uuf250-098.cnf,0.4667
glucose,100,250,1065,UNSAT,75661,89421,3229632,51,0,75660,7.77,12.85,70007,33,3.0810,uuf250-099.cnf,0.4667
glucose,100,250,1065,UNSAT,88899,105326,3942309,73,0,88898,7.95,13.25,79653,31,3.6991,uuf250-01.cnf,0.6
glucose,100,250,1065,UNSAT,114287,134011,4961220,80,0,114286,8.08,13.55,106410,31,5.1583,uuf250-010.cnf,0.6
glucose,100,250,1065,UNSAT,126455,149173,5404062,76,0,126454,8.18,13.67,118156,29,5.8865,uuf250-0100.cnf,0.6
glucose,100,250,1065,UNSAT,127112,149684,5445140,73,0,127111,8.12,13.73,118158,29,5.9526,uuf250-011.cnf,0.6
glucose,100,250,1065,UNSAT,81223,96220,3552604,74,0,81222,8.01,13.37,74756,31,3.3679,uuf250-012.cnf,0.6
glucose,100,250,1065,UNSAT,98325,116300,4158140,74,0,98324,7.74,13.06,89902,29,4.2225,uuf250-013.cnf,0.6
glucose,100,250,1065,UNSAT,108022,127921,4742357,77,0,108021,7.78,13.45,100756,31,4.8392,uuf250-014.cnf,0.6
glucose,100,250,1065,UNSAT,102353,121161,4414935,68,0,102352,8.19,13.79,95255,38,4.6274,uuf250-015.cnf,0.6
glucose,100,250,1065,UNSAT,72237,85156,3073530,69,0,72236,7.80,13.11,65404,29,2.9500,uuf250-016.cnf,0.6
glucose,100,250,1065,UNSAT,110243,129767,4692975,76,0,110242,7.93,13.20,100758,27,4.9462,uuf250-017.cnf,0.6
glucose,100,250,1065,UNSAT,106203,125300,4642413,71,0,106202,7.89,13.31,95257,30,4.5789,uuf250-018.cnf,0.6
glucose,100,250,1065,UNSAT,91394,107340,3979151,74,0,91393,8.06,13.72,84708,35,4.0028,uuf250-019.cnf,0.6
glucose,100,250,1065,UNSAT,101268,119684,4346715,77,0,101267,7.93,13.35,95260,29,4.4364,uuf250-02.cnf,0.6
glucose,100,250,1065,UNSAT,123316,146469,5283448,79,0,123315,8.15,13.58,112208,28,5.7021,uuf250-020.cnf,0.6
glucose,100,250,1065,UNSAT,132221,156154,5797456,74,0,132220,8.16,13.68,124255,36,6.2252,uuf250-021.cnf,0.6
glucose,100,250,1065,UNSAT,132760,156186,5801322,77,0,132759,8.00,13.32,124261,34,6.1788,uuf250-022.cnf,0.6
glucose,100,250,1065,UNSAT,56079,66568,2385885,77,0,56078,8.01,13.20,48503,34,2.1618,uuf250-023.cnf,0.6
glucose,100,250,1065,UNSAT,76440,90377,3293995,73,0,76439,7.76,12.87,70004,40,3.0349,uuf250-024.cnf,0.6
glucose,100,250,1065,UNSAT,89334,105559,3946682,80,0,89333,7.93,13.30,79653,28,3.7381,uuf250-025.cnf,0.6
glucose,100,250,1065,UNSAT,47371,56578,2058228,68,0,47370,7.51,12.94,40952,31,1.7261,uuf250-026.cnf,0.6
glucose,100,250,1065,UNSAT,126787,149366,5456134,82,0,126786,7.98,13.62,118157,31,6.0477,uuf250-027.cnf,0.6
glucose,100,250,1065,UNSAT,94530,111772,4111896,77,0,94529,8.05,13.60,84706,29,4.1350,uuf250-028.cnf,0.6
glucose,100,250,1065,UNSAT,48956,58363,2141174,80,0,48955,7.71,13.14,44651,27,1.8284,uuf250-029.cnf,0.6
glucose,100,250,1065,UNSAT,88049,103607,3868584,73,0,88048,7.72,13.34,79658,31,3.8380,uuf250-03.cnf,0.6
glucose,100,250,1065,UNSAT,52980,63581,2212133,80,0,52979,7.88,12.84,48509,30,2.0046,uuf250-030.cnf,0.6
glucose,100,250,1065,UNSAT,123009,145776,5471363,68,0,123008,8.19,13.78,112206,37,5.6073,uuf250-031.cnf,0.6
glucose,100,250,1065,UNSAT,90199,105923,3855460,73,0,90198,8.00,13.27,84707,32,3.8855,uuf250-032.cnf,0.6
glucose,100,250,1065,UNSAT,161231,190018,6897385,76,0,161230,8.13,13.67,150162,32,8.1413,uuf250-033.cnf,0.6
glucose,100,250,1065,UNSAT,118910,141064,5183418,83,0,118909,7.91,13.66,112207,31,5.3610,uuf250-034.cnf,0.6
glucose,100,250,1065,UNSAT,115332,136119,4965072,69,0,115331,8.02,13.48,106407,33,5.2470,uuf250-035.cnf,0.6
glucose,100,250,1065,UNSAT,60880,72732,2608188,79,0,60879,7.73,13.16,56654,29,2.4017,uuf250-036.cnf,0.6
glucose,100,250,1065,UNSAT,52777,62595,2236918,71,0,52776,7.54,12.21,48502,33,1.9861,uuf250-037.cnf,0.6
glucose,100,250,1065,UNSAT,43433,52218,1849245,78,0,43432,7.78,12.64,37405,28,1.5423,uuf250-038.cnf,0.6
glucose,100,250,1065,UNSAT,75092,88996,3227302,77,0,75091,7.63,12.81,70005,28,3.0794,uuf250-039.cnf,0.6
glucose,100,250,1065,UNSAT,118326,139729,4984741,83,0,118325,8.10,13.67,112206,28,5.4516,uuf250-04.cnf,0.6
glucose,100,250,1065,UNSAT,34592,41323,1487268,73,0,34591,7.53,12.21,30759,31,1.1847,uuf250-040.cnf,0.6
glucose,100,250,1065,UNSAT,83764,99708,3694107,73,0,83763,8.04,13.85,74755,31,3.4437,uuf250-041.cnf,0.6
glucose,100,250,1065,UNSAT,95771,112718,4165936,79,0,95770,7.87,13.23,89906,29,4.1213,uuf250-042.cnf,0.6
glucose,100,250,1065,UNSAT,126802,148970,5427710,74,0,126801,8.21,13.75,118157,33,5.9446,uuf250-043.cnf,0.6
glucose,100,250,1065,UNSAT,85524,101623,3723654,82,0,85523,7.93,13.53,79655,34,3.6003,uuf250-044.cnf,0.6
glucose,100,250,1065,UNSAT,60496,71944,2645362,80,0,60495,7.68,12.82,52503,31,2.3277,uuf250-045.cnf,0.6
glucose,100,250,1065,UNSAT,190124,224028,8188823,75,0,190123,8.44,14.35,178457,32,9.8761,uuf250-046.cnf,0.6
glucose,100,250,1065,UNSAT,74272,88135,3229066,76,0,74271,7.89,12.84,65404,36,2.9751,uuf250-047.cnf,0.6
glucose,100,250,1065,UNSAT,33981,40414,1496923,68,0,33980,7.44,12.51,30751,34,1.1678,uuf250-048.cnf,0.6
glucose,100,250,1065,UNSAT,77833,92709,3509138,70,0,77832,8.13,13.93,70006,29,3.1886,uuf250-049.cnf,0.6
glucose,100,250,1065,UNSAT,70833,84475,3038919,73,0,70832,7.66,12.79,65411,31,2.8330,uuf250-05.cnf,0.6
glucose,100,250,1065,UNSAT,103213,122250,4373962,76,0,103212,7.90,13.39,95256,30,4.5634,uuf250-050.cnf,0.6
glucose,100,250,1065,UNSAT,132934,156143,5804231,74,0,132933,8.07,13.54,124261,28,6.2044,uuf250-051.cnf,0.6
glucose,100,250,1065,UNSAT,99893,117384,4233666,75,0,99892,8.00,13.32,89906,28,4.4124,uuf250-052.cnf,0.6
glucose,100,250,1065,UNSAT,164530,194524,7029952,74,0,164529,8.12,13.61,157011,38,8.1877,uuf250-053.cnf,0.6
glucose,100,250,1065,UNSAT,91129,107904,4083512,80,0,91128,7.85,13.34,84703,27,3.8977,uuf250-054.cnf,0.6
glucose,100,250,1065,UNSAT,40071,47386,1696957,79,0,40070,7.49,12.22,34001,36,1.4115,uuf250-055.cnf,0.6
glucose,100,250,1065,UNSAT,65463,78042,2865218,79,0,65462,7.84,13.21,60952,30,2.5764,uuf250-056.cnf,0.6
glucose,100,250,1065,UNSAT,112860,133352,4897764,73,0,112859,8.04,13.72,106407,31,5.0509,uuf250-057.cnf,0.6
glucose,100,250,1065,UNSAT,136506,160953,5943864,69,0,136505,8.14,13.79,124257,31,6.4623,uuf250-058.cnf,0.6
glucose,100,250,1065,UNSAT,44267,52769,1887836,76,0,44266,7.69,12.59,37403,29,1.6080,uuf250-059.cnf,0.6
glucose,100,250,1065,UNSAT,95380,112850,4091629,76,0,95379,8.00,13.46,89904,31,4.1517,uuf250-06.cnf,0.6
glucose,100,250,1065,UNSAT,63928,75876,2805262,68,0,63927,7.71,12.93,56652,28,2.5214,uuf250-060.cnf,0.6
glucose,100,250,1065,UNSAT,148140,174397,6494515,80,0,148139,8.10,13.96,136908,36,7.2924,uuf250-061.cnf,0.6
glucose,100,250,1065,UNSAT,76519,90755,3263064,68,0,76518,7.80,13.06,70005,29,3.1009,uuf250-062.cnf,0.6
glucose,100,250,1065,UNSAT,158234,186138,6819718,73,0,158233,7.99,13.62,150167,29,7.8089,uuf250-063.cnf,0.6
glucose,100,250,1065,UNSAT,103666,122206,4502972,78,0,103665,7.95,13.75,95255,34,4.6816,uuf250-064.cnf,0.6
glucose,100,250,1065,UNSAT,62719,73845,2696914,76,0,62718,7.65,12.65,56651,31,2.4565,uuf250-065.cnf,0.6
glucose,100,250,1065,UNSAT,166069,195488,7269914,74,0,166068,8.16,14.15,157007,31,8.4299,uuf250-066.cnf,0.6
glucose,100,250,1065,UNSAT,85447,101456,3788203,75,0,85446,7.96,13.42,79658,34,3.6107,uuf250-067.cnf,0.6
glucose,100,250,1065,UNSAT,28532,33724,1258772,79,0,28531,7.37,12.04,24705,28,0.9256,uuf250-068.cnf,0.6
glucose,100,250,1065,UNSAT,119587,140632,5080480,75,0,119586,7.91,13.38,112206,31,5.5794,uuf250-069.cnf,0.6
glucose,100,250,1065,UNSAT,81210,96033,3508947,78,0,81209,8.20,13.72,74750,30,3.5077,uuf250-07.cnf,0.6
glucose,100,250,1065,UNSAT,174548,205184,7591788,73,0,174547,8.23,14.10,164006,29,9.0285,uuf250-070.cnf,0.6
glucose,100,250,1065,UNSAT,137255,161693,5909389,69,0,137254,8.28,14.00,130504,33,6.6648,uuf250-071.cnf,0.6
glucose,100,250,1065,UNSAT,109065,127982,4658958,68,0,109064,7.82,13.28,100757,33,4.8677,uuf250-072.cnf,0.6
glucose,100,250,1065,UNSAT,60959,72193,2711262,70,0,60958,7.94,13.20,56660,31,2.4191,uuf250-073.cnf,0.6
glucose,100,250,1065,UNSAT,69975,82866,3010909,77,0,69974,7.78,12.75,65408,28,2.7007,uuf250-074.cnf,0.6
glucose,100,250,1065,UNSAT,113136,133881,4914682,80,0,113135,8.44,14.27,106411,30,5.3230,uuf250-075.cnf,0.6
glucose,100,250,1065,UNSAT,85539,101082,3636783,77,0,85538,7.67,12.85,79655,35,3.5768,uuf250-076.cnf,0.6
glucose,100,250,1065,UNSAT,186869,219788,8135542,70,0,186868,8.26,14.28,178462,32,10.0115,uuf250-077.cnf,0.6
glucose,100,250,1065,UNSAT,116183,136728,5050191,67,0,116182,8.19,13.69,106404,32,5.2170,uuf250-078.cnf,0.6
glucose,100,250,1065,UNSAT,86428,102030,3775237,72,0,86427,7.74,13.27,79658,31,3.6385,uuf250-079.cnf,0.6
glucose,100,250,1065,UNSAT,90541,106857,3864216,73,0,90540,7.85,13.13,84708,29,3.8886,uuf250-08.cnf,0.6
glucose,100,250,1065,UNSAT,106930,125499,4593166,77,0,106929,7.94,13.25,100755,32,4.8720,uuf250-080.cnf,0.6
glucose,100,250,1065,UNSAT,106503,126077,4564153,73,0,106502,7.95,13.29,100759,29,4.7162,uuf250-081.cnf,0.6
glucose,100,250,1065,UNSAT,101709,119761,4345763,72,0,101708,8.06,13.82,95254,30,4.5924,uuf250-082.cnf,0.6
glucose,100,250,1065,UNSAT,53110,62809,2352107,73,0,53109,7.73,13.16,48506,31,2.0007,uuf250-083.cnf,0.6
glucose,100,250,1065,UNSAT,70442,83264,3087009,77,0,70441,7.92,13.16,65410,26,2.8021,uuf250-084.cnf,0.6
glucose,100,250,1065,UNSAT,91083,107621,3913108,81,0,91082,7.83,13.06,84705,29,3.8821,uuf250-085.cnf,0.6
glucose,100,250,1065,UNSAT,82574,97802,3518409,73,0,82573,7.80,12.69,74759,29,3.4356,uuf250-086.cnf,0.6
glucose,100,250,1065,UNSAT,231397,271749,10118051,73,0,231396,8.45,14.27,217212,32,12.6624,uuf250-087.cnf,0.6
glucose,100,250,1065,UNSAT,104371,123472,4467969,70,0,104370,7.99,13.46,95253,29,4.6110,uuf250-088.cnf,0.6
glucose,100,250,1065,UNSAT,121400,142909,5224122,75,0,121399,8.19,13.98,112207,29,5.6946,uuf250-089.cnf,0.6
glucose,100,250,1065,UNSAT,184202,215935,8077614,78,0,184201,8.38,14.13,171158,31,9.5885,uuf250-09.cnf,0.6
glucose,100,250,1065,UNSAT,27222,32648,1165765,63,0,27221,7.40,12.19,21900,32,0.9021,uuf250-090.cnf,0.6
glucose,100,250,1065,UNSAT,92153,109930,4024114,84,0,92152,8.05,13.92,84709,31,3.9544,uuf250-091.cnf,0.6
glucose,100,250,1065,UNSAT,133140,157219,5720445,68,0,133139,8.06,13.58,124260,28,6.2866,uuf250-092.cnf,0.6
glucose,100,250,1065,UNSAT,96261,114162,4197991,77,0,96260,7.98,13.55,89903,32,4.1857,uuf250-093.cnf,0.6
glucose,100,250,1065,UNSAT,79080,93840,3369476,75,0,79079,7.91,12.98,70009,27,3.2889,uuf250-094.cnf,0.6
glucose,100,250,1065,UNSAT,55139,65542,2335210,76,0,55138,7.60,12.54,48502,37,2.0629,uuf250-095.cnf,0.6
glucose,100,250,1065,UNSAT,114498,134502,4980152,73,0,114497,8.10,13.61,106407,28,5.2183,uuf250-096.cnf,0.6
glucose,100,250,1065,UNSAT,52199,62378,2297295,74,0,52198,7.92,13.36,44653,38,1.9972,uuf250-097.cnf,0.6
glucose,100,250,1065,UNSAT,37201,44473,1619973,76,0,37200,7.53,12.52,30752,33,1.2899,uuf250-098.cnf,0.6
glucose,100,250,1065,UNSAT,56576,67272,2426013,74,0,56575,7.62,12.83,52503,33,2.1918,uuf250-099.cnf,0.6
glucose,100,250,1065,UNSAT,102876,122109,4504436,129,0,102875,8.30,13.74,95255,28,4.5305,uuf250-01.cnf,0.7333
glucose,100,250,1065,UNSAT,102625,121607,4459155,127,0,102624,8.17,13.48,95258,29,4.4478,uuf250-010.cnf,0.7333
glucose,100,250,1065,UNSAT,131497,155887,5562183,124,0,131496,8.09,13.45,124255,30,6.1575,uuf250-0100.cnf,0.7333
glucose,100,250,1065,UNSAT,105403,125230,4577106,117,0,105402,7.84,13.12,95256,29,4.6314,uuf250-011.cnf,0.7333
glucose,100,250,1065,UNSAT,90313,107493,3938514,118,0,90312,8.20,13.57,84707,27,3.8422,uuf250-012.cnf,0.7333
glucose,100,250,1065,UNSAT,101005,119187,4301367,120,0,101004,8.05,13.37,95254,29,4.4754,uuf250-013.cnf,0.7333
glucose,100,250,1065,UNSAT,124818,147307,5460526,125,0,124817,8.19,14.22,118155,31,5.9097,uuf250-014.cnf,0.7333
glucose,100,250,1065,UNSAT,118451,139726,5089739,120,0,118450,8.11,13.38,112208,38,5.4122,uuf250-015.cnf,0.7333
glucose,100,250,1065,UNSAT,70623,84034,2970076,118,0,70622,7.92,12.92,65404,29,2.8609,uuf250-016.cnf,0.7333
glucose,100,250,1065,UNSAT,92526,110072,3928242,115,0,92525,7.95,13.34,84706,29,3.9657,uuf250-017.cnf,0.7333
glucose,100,250,1065,UNSAT,122657,145217,5325945,120,0,122656,8.10,13.34,112208,31,5.4937,uuf250-018.cnf,0.7333
glucose,100,250,1065,UNSAT,107447,126584,4658992,119,0,107446,8.09,13.67,100761,35,4.8500,uuf250-019.cnf,0.7333
glucose,100,250,1065,UNSAT,112180,132450,4775322,127,0,112179,8.03,13.45,106404,28,5.0490,uuf250-02.cnf,0.7333
glucose,100,250,1065,UNSAT,147120,174302,6204065,121,0,147119,8.35,13.75,136919,31,7.0641,uuf250-020.cnf,0.7333
glucose,100,250,1065,UNSAT,147136,173686,6412903,121,0,147135,8.64,14.43,136907,36,7.3695,uuf250-021.cnf,0.7333
glucose,100,250,1065,UNSAT,153343,180255,6668686,119,0,153342,8.50,13.97,143458,34,7.6095,uuf250-022.cnf,0.7333
glucose,100,250,1065,UNSAT,60274,71619,2577368,101,0,60273,7.90,13.18,52504,34,2.3665,uuf250-023.cnf,0.7333
glucose,100,250,1065,UNSAT,76514,91577,3312146,116,0,76513,7.90,13.33,70004,40,3.0841,uuf250-024.cnf,0.7333
glucose,100,250,1065,UNSAT,97648,116174,4291305,132,0,97647,8.14,13.56,89902,31,4.2571,uuf250-025.cnf,0.7333
glucose,100,250,1065,UNSAT,45185,54819,1976087,109,0,45184,7.91,13.05,40952,31,1.6396,uuf250-026.cnf,0.7333
glucose,100,250,1065,UNSAT,115319,136625,5015734,126,0,115318,8.25,14.11,106409,30,5.4456,uuf250-027.cnf,0.7333
glucose,100,250,1065,UNSAT,104855,124797,4539711,117,0,104854,8.28,13.93,95261,29,4.8206,uuf250-028.cnf,0.7333
glucose,100,250,1065,UNSAT,70248,83063,3018756,126,0,70247,7.88,12.93,65405,27,2.8867,uuf250-029.cnf,0.7333
glucose,100,250,1065,UNSAT,105273,124726,4593057,117,0,105272,8.11,13.83,95253,31,4.7855,uuf250-03.cnf,0.7333
glucose,100,250,1065,UNSAT,57481,69431,2414272,118,0,57480,8.11,13.19,52505,30,2.2218,uuf250-030.cnf,0.7333
glucose,100,250,1065,UNSAT,156894,186669,6983600,133,0,156893,8.45,14.04,150169,37,7.6774,uuf250-031.cnf,0.7333
glucose,100,250,1065,UNSAT,100390,117995,4314407,102,0,100389,7.70,12.98,89908,32,4.3675,uuf250-032.cnf,0.7333
glucose,100,250,1065,UNSAT,154299,182081,6637982,119,0,154298,8.21,13.67,143461,32,7.7544,uuf250-033.cnf,0.7333
glucose,100,250,1065,UNSAT,127506,151080,5623423,127,0,127505,8.35,14.01,118159,31,6.0222,uuf250-034.cnf,0.7333
glucose,100,250,1065,UNSAT,125246,148847,5364367,124,0,125245,8.08,13.59,118161,33,5.9209,uuf250-035.cnf,0.7333
glucose,100,250,1065,UNSAT,54554,65499,2334821,107,0,54553,7.64,12.72,48502,29,2.0513,uuf250-036.cnf,0.7333
glucose,100,250,1065,UNSAT,62720,74526,2639055,103,0,62719,7.75,12.62,56656,33,2.4989,uuf250-037.cnf,0.7333
glucose,100,250,1065,UNSAT,40072,48081,1737370,112,0,40071,7.63,12.46,34003,26,1.3968,uuf250-038.cnf,0.7333
glucose,100,250,1065,UNSAT,87562,103831,3730506,128,0,87561,8.00,13.06,79654,28,3.7553,uuf250-039.cnf,0.7333
glucose,100,250,1065,UNSAT,114060,135668,4817928,119,0,114059,8.00,13.23,106407,28,5.1492,uuf250-04.cnf,0.7333
glucose,100,250,1065,UNSAT,42319,50394,1801505,104,0,42318,7.81,12.43,37405,29,1.5231,uuf250-040.cnf,0.7333
glucose,100,250,1065,UNSAT,89532,107117,3931992,111,0,89531,8.37,14.05,79653,31,3.8101,uuf250-041.cnf,0.7333
glucose,100,250,1065,UNSAT,113032,133662,4869621,122,0,113031,8.00,13.45,106404,29,5.1124,uuf250-042.cnf,0.7333
glucose,100,250,1065,UNSAT,113297,134135,4904320,120,0,113296,8.03,13.36,106406,33,5.0475,uuf250-043.cnf,0.7333
glucose,100,250,1065,UNSAT,87149,103951,3795182,115,0,87148,8.03,13.45,79656,30,3.6835,uuf250-044.cnf,0.7333
glucose,100,250,1065,UNSAT,68477,81491,2992976,116,0,68476,8.06,13.30,60954,31,2.8263,uuf250-045.cnf,0.7333
glucose,100,250,1065,UNSAT,214601,253256,9227997,121,0,214600,8.73,14.70,201259,42,11.8796,uuf250-046.cnf,0.7333
glucose,100,250,1065,UNSAT,70967,84859,3086538,122,0,70966,7.96,12.85,65409,36,2.8393,uuf250-047.cnf,0.7333
glucose,100,250,1065,UNSAT,39612,47830,1736196,107,0,39611,7.71,12.58,34002,34,1.4305,uuf250-048.cnf,0.7333
glucose,100,250,1065,UNSAT,70996,84668,3222546,106,0,70995,8.12,13.67,65405,29,2.9040,uuf250-049.cnf,0.7333
glucose,100,250,1065,UNSAT,71240,85210,3066040,109,0,71239,7.77,13.13,65409,31,2.8680,uuf250-05.cnf,0.7333
glucose,100,250,1065,UNSAT,94027,112132,3987783,122,0,94026,8.15,13.37,84705,32,4.0926,uuf250-050.cnf,0.7333
glucose,100,250,1065,UNSAT,155635,183492,6780321,130,0,155634,8.24,13.68,143460,30,7.6256,uuf250-051.cnf,0.7333
glucose,100,250,1065,UNSAT,98645,116740,4233962,122,0,98644,8.15,13.53,89906,27,4.3816,uuf250-052.cnf,0.7333
glucose,100,250,1065,UNSAT,146410,173408,6260336,127,0,146409,8.54,14.25,136907,38,7.1741,uuf250-053.cnf,0.7333
glucose,100,250,1065,UNSAT,94342,112229,4186398,119,0,94341,8.05,13.61,84709,31,4.0101,uuf250-054.cnf,0.7333
glucose,100,250,1065,UNSAT,34944,42266,1478396,109,0,34943,7.35,12.01,30752,36,1.2044,uuf250-055.cnf,0.7333
glucose,100,250,1065,UNSAT,67516,81121,2946326,117,0,67515,7.85,13.10,60955,29,2.6180,uuf250-056.cnf,0.7333
glucose,100,250,1065,UNSAT,105070,125219,4525284,114,0,105069,8.14,13.81,95257,31,4.5777,uuf250-057.cnf,0.7333
glucose,100,250,1065,UNSAT,134836,159107,5864710,113,0,134835,8.38,13.91,124256,30,6.5122,uuf250-058.cnf,0.7333
glucose,100,250,1065,UNSAT,45035,54235,1932291,119,0,45034,7.78,12.51,40953,28,1.6488,uuf250-059.cnf,0.7333
glucose,100,250,1065,UNSAT,83183,98832,3590589,113,0,83182,8.23,13.82,74753,32,3.5410,uuf250-06.cnf,0.7333
glucose,100,250,1065,UNSAT,51758,62041,2248329,105,0,51757,7.57,12.71,44655,28,1.9353,uuf250-060.cnf,0.7333
glucose,100,250,1065,UNSAT,142270,168773,6216852,135,0,142269,8.43,14.17,130510,36,6.9335,uuf250-061.cnf,0.7333
glucose,100,250,1065,UNSAT,76835,92075,3291884,112,0,76834,7.92,13.06,70011,29,3.1300,uuf250-062.cnf,0.7333
glucose,100,250,1065,UNSAT,136224,161312,5911012,127,0,136223,8.30,13.92,124256,32,6.5410,uuf250-063.cnf,0.7333
glucose,100,250,1065,UNSAT,103313,122454,4521254,123,0,103312,8.14,13.65,95259,34,4.6376,uuf250-064.cnf,0.7333
glucose,100,250,1065,UNSAT,57064,67783,2469023,119,0,57063,7.81,12.64,52505,31,2.2265,uuf250-065.cnf,0.7333
glucose,100,250,1065,UNSAT,220160,258927,9535237,133,0,220159,8.58,14.49,209159,31,12.1826,uuf250-066.cnf,0.7333
