policy,unit,vars,clauses,result,conflicts,decisions,propagations,restarts,blocked,learnt,avg_lbd,avg_len,deleted,max_level,seconds,_cnf,_param_value
fixed,10,250,1065,UNSAT,1030360,2287864,44064531,95357,0,1030359,11.19,14.91,1009275,35,109.1390,uuf250-01.cnf,10
fixed,10,250,1065,UNSAT,464078,1016207,19974172,42906,0,464077,10.68,14.51,443772,32,34.7719,uuf250-010.cnf,10
fixed,10,250,1065,UNSAT,1505522,3354073,61109199,139296,0,1505521,11.14,14.72,1470695,32,179.5088,uuf250-0100.cnf,10
fixed,10,250,1065,UNSAT,1061395,2353092,44638918,98231,0,1061394,10.92,14.75,1026769,32,109.8004,uuf250-011.cnf,10
fixed,10,250,1065,UNSAT,755440,1667072,31967928,69882,0,755439,10.98,14.57,734718,34,68.0953,uuf250-012.cnf,10
fixed,10,250,1065,UNSAT,606295,1327638,25249878,56141,0,606294,10.67,14.38,580172,32,51.9956,uuf250-013.cnf,10
fixed,10,250,1065,UNSAT,486819,1046780,21295172,45002,0,486818,10.32,14.40,467211,32,37.3705,uuf250-014.cnf,10
fixed,10,250,1065,UNSAT,1372896,3058702,56026851,126984,0,1372895,11.22,14.93,1347224,38,163.5670,uuf250-015.cnf,10
fixed,10,250,1065,UNSAT,514328,1136563,21366663,47615,0,514327,10.80,14.37,491264,32,42.1119,uuf250-016.cnf,10
fixed,10,250,1065,UNSAT,819832,1810811,33754188,75845,0,819831,10.73,14.42,795420,35,79.3692,uuf250-017.cnf,10
fixed,10,250,1065,UNSAT,1127015,2485305,47207185,104300,0,1127014,11.07,14.65,1098281,32,117.7823,uuf250-018.cnf,10
fixed,10,250,1065,UNSAT,1004635,2212749,41832990,92932,0,1004634,11.12,14.91,974734,35,107.7616,uuf250-019.cnf,10
fixed,10,250,1065,UNSAT,1243843,2817203,50702930,115240,0,1243842,11.38,14.94,1210023,34,140.2201,uuf250-02.cnf,10
fixed,10,250,1065,UNSAT,2145321,4821456,85271311,198385,0,2145320,11.50,15.00,2118193,34,292.6420,uuf250-020.cnf,10
fixed,10,250,1065,UNSAT,906649,1986521,39204581,83857,0,906648,10.74,14.53,874667,35,84.6621,uuf250-021.cnf,10
fixed,10,250,1065,UNSAT,417616,919090,17464547,38612,0,417615,11.06,14.60,398665,34,33.0576,uuf250-023.cnf,10
fixed,10,250,1065,UNSAT,173482,364847,7625067,16060,0,173481,9.72,13.44,164007,40,9.3765,uuf250-024.cnf,10
fixed,10,250,1065,UNSAT,862057,1889549,37077150,79686,0,862056,10.93,14.83,842535,34,81.6913,uuf250-025.cnf,10
fixed,10,250,1065,UNSAT,195376,421668,8537659,18088,0,195375,10.25,14.18,185906,40,11.2060,uuf250-026.cnf,10
fixed,10,250,1065,UNSAT,1389223,3095722,58069930,128471,0,1389222,11.28,15.21,1367430,34,163.9380,uuf250-027.cnf,10
fixed,10,250,1065,UNSAT,1246711,2792438,51399200,115315,0,1246710,11.26,15.02,1210027,33,144.6059,uuf250-028.cnf,10
fixed,10,250,1065,UNSAT,381825,823013,16182865,35336,0,381824,10.54,14.30,366415,31,28.8272,uuf250-029.cnf,10
fixed,10,250,1065,UNSAT,790256,1727051,33422990,73120,0,790255,10.84,14.70,764773,35,76.1322,uuf250-03.cnf,10
fixed,10,250,1065,UNSAT,409507,903319,16939564,37942,0,409506,10.65,14.20,387760,32,30.0232,uuf250-030.cnf,10
fixed,10,250,1065,UNSAT,1358661,3016148,58819905,125512,0,1358660,11.24,15.00,1327179,37,147.2949,uuf250-031.cnf,10
fixed,10,250,1065,UNSAT,1381688,3032684,55511685,127879,0,1381687,11.11,14.63,1347224,35,164.3077,uuf250-032.cnf,10
fixed,10,250,1065,UNSAT,1963290,4453792,80364537,181688,0,1963289,11.28,14.97,1921183,34,275.1342,uuf250-033.cnf,10
fixed,10,250,1065,UNSAT,278982,614249,11961466,25819,0,278981,10.51,14.21,268660,31,18.2486,uuf250-036.cnf,10
fixed,10,250,1065,UNSAT,452535,975993,18644004,41915,0,452534,10.59,13.98,432276,33,35.6437,uuf250-037.cnf,10
fixed,10,250,1065,UNSAT,142687,303801,6218861,13214,0,142686,10.18,13.63,130504,31,7.4193,uuf250-038.cnf,10
fixed,10,250,1065,UNSAT,746109,1616717,30856126,69083,0,746108,10.74,14.28,719927,31,69.9551,uuf250-039.cnf,10
fixed,10,250,1065,UNSAT,476082,1044204,20156582,44049,0,476081,10.60,14.52,455417,32,37.2305,uuf250-04.cnf,10
fixed,10,250,1065,UNSAT,310713,668987,12829314,28754,0,310712,10.65,13.95,296410,31,21.7629,uuf250-040.cnf,10
fixed,10,250,1065,UNSAT,538535,1188410,23386070,49768,0,538534,10.94,14.86,515914,33,43.0375,uuf250-041.cnf,10
fixed,10,250,1065,UNSAT,853136,1850402,35821029,78914,0,853135,10.72,14.39,826673,32,85.0886,uuf250-042.cnf,10
fixed,10,250,1065,UNSAT,1071521,2386006,44600238,99186,0,1071520,11.22,14.87,1044425,32,112.2694,uuf250-043.cnf,10
fixed,10,250,1065,UNSAT,764373,1681545,32314786,70693,0,764372,10.83,14.70,734724,33,71.8876,uuf250-044.cnf,10
fixed,10,250,1065,UNSAT,359447,780879,15456393,33271,0,359446,10.46,14.21,345660,31,25.9089,uuf250-045.cnf,10
fixed,10,250,1065,UNSAT,586723,1286362,24775455,54220,0,586722,10.86,14.37,567026,36,49.5958,uuf250-047.cnf,10
fixed,10,250,1065,UNSAT,124166,261866,5506917,11506,0,124165,9.85,13.43,118156,34,6.3939,uuf250-048.cnf,10
fixed,10,250,1065,UNSAT,391634,865709,17793409,36233,0,391633,10.79,14.78,377018,35,27.5899,uuf250-049.cnf,10
fixed,10,250,1065,UNSAT,254681,544521,10944055,23577,0,254680,10.07,13.87,242264,31,15.8649,uuf250-05.cnf,10
fixed,10,250,1065,UNSAT,672270,1498774,27512711,62261,0,672269,10.91,14.48,648164,36,61.9252,uuf250-050.cnf,10
fixed,10,250,1065,UNSAT,1528144,3399189,64166617,141358,0,1528143,11.21,14.98,1491784,34,180.3792,uuf250-051.cnf,10
fixed,10,250,1065,UNSAT,709364,1556229,29561342,65654,0,709363,10.83,14.53,690774,31,66.5800,uuf250-052.cnf,10
fixed,10,250,1065,UNSAT,1119627,2512969,46792474,103617,0,1119626,11.14,15.01,1098276,38,202.5343,uuf250-053.cnf,10
fixed,10,250,1065,UNSAT,1204872,2665892,51292675,111443,0,1204871,11.27,15.02,1172181,32,238.9590,uuf250-054.cnf,10
fixed,10,250,1065,UNSAT,110864,231217,4728690,10298,0,110863,9.57,13.10,100758,36,9.4408,uuf250-055.cnf,10
fixed,10,250,1065,UNSAT,980092,2164978,40559897,90588,0,980091,11.21,14.82,957678,33,177.8267,uuf250-056.cnf,10
fixed,10,250,1065,UNSAT,706229,1564958,29685462,65292,0,706228,10.80,14.73,690779,35,111.2972,uuf250-057.cnf,10
fixed,10,250,1065,UNSAT,274700,586970,11563456,25443,0,274699,10.32,13.75,259718,28,18.1792,uuf250-059.cnf,10
fixed,10,250,1065,UNSAT,424635,928267,18132532,39312,0,424634,10.46,14.40,409715,34,32.0703,uuf250-06.cnf,10
fixed,10,250,1065,UNSAT,299494,644190,12902920,27718,0,299493,10.24,14.00,287016,30,20.0219,uuf250-060.cnf,10
fixed,10,250,1065,UNSAT,490281,1071740,20350235,45367,0,490280,10.69,14.22,467217,32,39.0683,uuf250-062.cnf,10
fixed,10,250,1065,UNSAT,606051,1318969,26302958,56074,0,606050,10.59,14.45,580165,32,49.8152,uuf250-063.cnf,10
fixed,10,250,1065,UNSAT,1238085,2713111,51390155,114488,0,1238084,11.08,14.97,1210031,34,141.7361,uuf250-064.cnf,10
fixed,10,250,1065,UNSAT,321561,686773,13720984,29770,0,321560,10.33,13.83,305966,31,22.7852,uuf250-065.cnf,10
fixed,10,250,1065,UNSAT,655425,1462438,28397937,60616,0,655424,10.93,14.81,634271,35,57.2788,uuf250-067.cnf,10
fixed,10,250,1065,UNSAT,88333,181891,3924240,8170,0,88332,9.62,13.11,79654,27,4.0749,uuf250-068.cnf,10
fixed,10,250,1065,UNSAT,2017550,4530789,80327004,186719,0,2017549,11.36,14.98,1969544,33,280.4258,uuf250-069.cnf,10
fixed,10,250,1065,UNSAT,1081903,2430109,44194939,100219,0,1081902,11.29,14.85,1062228,35,122.4648,uuf250-07.cnf,10
fixed,10,250,1065,UNSAT,1701410,3833937,71897369,157381,0,1701409,11.52,15.56,1665989,35,217.3227,uuf250-070.cnf,10
fixed,10,250,1065,UNSAT,917410,2029074,37792438,84846,0,917409,11.03,14.75,890973,33,95.1802,uuf250-072.cnf,10
fixed,10,250,1065,UNSAT,293100,645307,13021674,27118,0,293099,10.84,14.72,277763,31,19.0802,uuf250-073.cnf,10
fixed,10,250,1065,UNSAT,516788,1127553,21505430,47882,0,516787,10.63,14.03,503520,31,39.8099,uuf250-074.cnf,10
fixed,10,250,1065,UNSAT,933076,2109708,39635862,86305,0,933075,11.18,15.04,907427,33,92.0946,uuf250-075.cnf,10
fixed,10,250,1065,UNSAT,490123,1063298,20473129,45443,0,490122,10.53,13.93,467217,35,38.8370,uuf250-076.cnf,10
fixed,10,250,1065,UNSAT,1239518,2737536,50327517,114835,0,1239517,11.10,14.62,1210027,33,141.5074,uuf250-078.cnf,10
fixed,10,250,1065,UNSAT,1365421,3031834,55035044,126306,0,1365420,11.24,14.87,1327178,34,170.2568,uuf250-079.cnf,10
fixed,10,250,1065,UNSAT,1022178,2262840,41014059,94639,0,1022177,11.14,14.74,991926,33,110.9239,uuf250-08.cnf,10
fixed,10,250,1065,UNSAT,771098,1706955,32423990,71362,0,771097,10.82,14.62,749672,34,72.5686,uuf250-080.cnf,10
fixed,10,250,1065,UNSAT,1108474,2442370,45459511,102552,0,1108473,10.81,14.38,1080181,32,118.0015,uuf250-081.cnf,10
fixed,10,250,1065,UNSAT,837124,1853854,35123263,77549,0,837123,10.98,14.75,810970,33,82.9910,uuf250-082.cnf,10
fixed,10,250,1065,UNSAT,155030,329642,6967646,14326,0,155029,10.01,14.23,143462,31,8.3056,uuf250-083.cnf,10
fixed,10,250,1065,UNSAT,403793,885245,17615820,37378,0,403792,10.82,14.70,387763,35,29.7890,uuf250-084.cnf,10
fixed,10,250,1065,UNSAT,632915,1387323,26402928,58587,0,632914,10.72,14.32,606923,32,54.7339,uuf250-085.cnf,10
fixed,10,250,1065,UNSAT,340197,718427,14478940,31491,0,340196,9.99,13.53,325517,32,22.9945,uuf250-086.cnf,10
fixed,10,250,1065,UNSAT,2141998,4847078,88711347,198160,0,2141997,11.44,15.24,2093038,35,299.4117,uuf250-087.cnf,10
fixed,10,250,1065,UNSAT,1707783,3851751,68589457,158145,0,1707782,11.47,15.09,1665994,33,214.6256,uuf250-088.cnf,10
fixed,10,250,1065,UNSAT,1257014,2784010,52310294,116375,0,1257013,11.21,15.00,1229178,31,146.3819,uuf250-089.cnf,10
fixed,10,250,1065,UNSAT,105022,216688,4521480,9739,0,105021,9.57,13.07,95257,30,5.3460,uuf250-090.cnf,10
fixed,10,250,1065,UNSAT,1002293,2235447,42354730,92713,0,1002292,11.15,15.11,974728,33,102.6242,uuf250-091.cnf,10
fixed,10,250,1065,UNSAT,1988503,4551147,80847987,183997,0,1988502,11.53,15.32,1945284,33,271.4193,uuf250-092.cnf,10
fixed,10,250,1065,UNSAT,389797,843079,16891248,36090,0,389796,10.29,14.09,377016,31,27.9749,uuf250-093.cnf,10
fixed,10,250,1065,UNSAT,682311,1490710,28449049,63071,0,682310,10.67,14.43,662222,33,61.7062,uuf250-094.cnf,10
fixed,10,250,1065,UNSAT,326842,706752,13642030,30236,0,326841,10.43,13.81,315656,37,22.8661,uuf250-095.cnf,10
fixed,10,250,1065,UNSAT,1421779,3189409,58167578,131670,0,1421778,11.38,15.06,1387778,32,179.2389,uuf250-096.cnf,10
fixed,10,250,1065,UNSAT,403747,877063,17461220,37366,0,403746,10.58,14.32,387775,38,29.7627,uuf250-097.cnf,10
fixed,10,250,1065,UNSAT,130302,277185,5758060,12065,0,130301,9.97,13.50,118157,33,6.7072,uuf250-098.cnf,10
fixed,10,250,1065,UNSAT,285940,609291,12194447,26463,0,285939,10.10,13.77,268662,33,18.5125,uuf250-099.cnf,10
fixed,64,250,1065,UNSAT,991012,1306529,40554313,15292,0,991011,10.80,15.11,957679,32,96.9863,uuf250-01.cnf,64
fixed,64,250,1065,UNSAT,340847,448539,14237033,5261,0,340846,10.12,14.43,325514,34,22.7771,uuf250-010.cnf,64
fixed,64,250,1065,UNSAT,1304725,1724224,50994766,20132,0,1304724,10.77,14.94,1267921,32,145.0039,uuf250-0100.cnf,64
fixed,64,250,1065,UNSAT,965889,1279070,38860794,14904,0,965888,10.55,14.86,940779,33,95.1062,uuf250-011.cnf,64
fixed,64,250,1065,UNSAT,731904,967933,29654929,11292,0,731903,10.72,14.81,705269,36,64.7038,uuf250-012.cnf,64
fixed,64,250,1065,UNSAT,618978,816052,24527832,9553,0,618977,10.32,14.56,593462,33,53.0667,uuf250-013.cnf,64
fixed,64,250,1065,UNSAT,461142,608937,19278325,7115,0,461141,10.06,14.70,443760,36,34.7181,uuf250-014.cnf,64
fixed,64,250,1065,UNSAT,1330879,1751871,52108012,20538,0,1330878,10.88,15.10,1307272,38,151.6650,uuf250-015.cnf,64
fixed,64,250,1065,UNSAT,467745,614434,18643002,7217,0,467744,10.34,14.41,455414,33,36.3762,uuf250-016.cnf,64
fixed,64,250,1065,UNSAT,793261,1047724,31342630,12238,0,793260,10.36,14.60,764781,37,75.4188,uuf250-017.cnf,64
fixed,64,250,1065,UNSAT,931136,1224456,37630119,14370,0,931135,10.73,14.81,907422,31,87.5243,uuf250-018.cnf,64
fixed,64,250,1065,UNSAT,857373,1119160,34218194,13232,0,857372,10.72,15.04,826668,32,86.0641,uuf250-019.cnf,64
fixed,64,250,1065,UNSAT,847947,1123092,33618569,13088,0,847946,10.72,14.93,826670,31,80.5204,uuf250-02.cnf,64
fixed,64,250,1065,UNSAT,1576713,2090184,60855926,24330,0,1576712,10.99,15.13,1534433,36,184.2341,uuf250-020.cnf,64
fixed,64,250,1065,UNSAT,960588,1272774,39405580,14822,0,960587,10.52,14.90,940768,34,92.3567,uuf250-021.cnf,64
fixed,64,250,1065,UNSAT,544251,709643,21455402,8399,0,544250,10.65,14.71,528478,34,46.3092,uuf250-023.cnf,64
fixed,64,250,1065,UNSAT,213422,279242,8941145,3295,0,213421,9.62,13.83,201256,40,12.1463,uuf250-024.cnf,64
fixed,64,250,1065,UNSAT,857706,1128479,35286686,13231,0,857705,10.59,14.94,826672,34,79.3855,uuf250-025.cnf,64
fixed,64,250,1065,UNSAT,170493,224922,7213956,2630,0,170492,9.84,14.27,157016,35,9.3411,uuf250-026.cnf,64
fixed,64,250,1065,UNSAT,1373092,1806045,55014641,21183,0,1373091,10.90,15.41,1347228,33,158.5213,uuf250-027.cnf,64
fixed,64,250,1065,UNSAT,1263751,1665149,49898231,19502,0,1263750,10.95,15.30,1229180,32,145.1356,uuf250-028.cnf,64
fixed,64,250,1065,UNSAT,346708,452465,14242808,5351,0,346707,10.18,14.52,335515,33,24.8017,uuf250-029.cnf,64
fixed,64,250,1065,UNSAT,795075,1041585,32321264,12265,0,795074,10.55,14.94,764771,31,75.2503,uuf250-03.cnf,64
fixed,64,250,1065,UNSAT,404301,534785,16022749,6238,0,404300,10.29,14.34,387759,30,29.0718,uuf250-030.cnf,64
fixed,64,250,1065,UNSAT,1033410,1369176,43011914,15947,0,1033409,10.94,15.23,1009278,37,99.7801,uuf250-031.cnf,64
fixed,64,250,1065,UNSAT,1100747,1436354,42708179,16990,0,1100746,10.60,14.68,1080178,31,117.4326,uuf250-032.cnf,64
fixed,64,250,1065,UNSAT,1653578,2188101,66041177,25514,0,1653577,11.01,15.54,1621532,34,204.5097,uuf250-034.cnf,64
fixed,64,250,1065,UNSAT,253352,334399,10382529,3911,0,253351,9.97,14.20,242260,33,15.7453,uuf250-036.cnf,64
fixed,64,250,1065,UNSAT,340921,443768,13638742,5262,0,340920,10.07,13.95,325507,33,23.4248,uuf250-037.cnf,64
fixed,64,250,1065,UNSAT,130250,170327,5463751,2011,0,130249,9.62,13.60,118154,29,6.5299,uuf250-038.cnf,64
fixed,64,250,1065,UNSAT,620204,807616,24809759,9571,0,620203,10.31,14.40,593473,31,52.8902,uuf250-039.cnf,64
fixed,64,250,1065,UNSAT,554084,731065,22185402,8551,0,554083,10.29,14.68,541166,33,44.7519,uuf250-04.cnf,64
fixed,64,250,1065,UNSAT,285936,370307,11392274,4411,0,285935,10.22,14.01,268666,33,19.0354,uuf250-040.cnf,64
fixed,64,250,1065,UNSAT,449870,596603,18775745,6941,0,449869,10.50,15.01,432269,33,33.2028,uuf250-041.cnf,64
fixed,64,250,1065,UNSAT,746515,975090,30170870,11520,0,746514,10.30,14.53,719915,36,67.2556,uuf250-042.cnf,64
fixed,64,250,1065,UNSAT,991192,1302129,39295638,15301,0,991191,10.86,15.00,957674,32,100.1567,uuf250-043.cnf,64
fixed,64,250,1065,UNSAT,599275,790359,24614047,9248,0,599274,10.45,14.83,580175,34,50.4826,uuf250-044.cnf,64
fixed,64,250,1065,UNSAT,292717,384520,12151602,4517,0,292716,10.04,14.23,277758,33,19.3063,uuf250-045.cnf,64
fixed,64,250,1065,UNSAT,2143154,2858866,83774957,33064,0,2143153,11.38,15.79,2093035,37,288.5492,uuf250-046.cnf,64
fixed,64,250,1065,UNSAT,443177,582728,18026850,6838,0,443176,10.26,14.29,420917,36,33.4974,uuf250-047.cnf,64
fixed,64,250,1065,UNSAT,129001,168796,5470550,1991,0,129000,9.61,13.73,118157,34,6.5476,uuf250-048.cnf,64
fixed,64,250,1065,UNSAT,309584,410595,13527038,4778,0,309583,10.43,14.91,296409,32,19.8432,uuf250-049.cnf,64
fixed,64,250,1065,UNSAT,248632,328040,10246116,3838,0,248631,9.79,14.11,233763,32,15.3937,uuf250-05.cnf,64
fixed,64,250,1065,UNSAT,585591,775606,23101497,9036,0,585590,10.42,14.63,567014,35,50.3348,uuf250-050.cnf,64
fixed,64,250,1065,UNSAT,1608235,2116970,64472788,24817,0,1608234,10.97,15.35,1577687,35,189.9479,uuf250-051.cnf,64
fixed,64,250,1065,UNSAT,788713,1033945,31170640,12171,0,788712,10.55,14.76,764779,34,75.3904,uuf250-052.cnf,64
fixed,64,250,1065,UNSAT,1006473,1336629,40045486,15531,0,1006472,10.77,15.14,974727,38,96.9523,uuf250-053.cnf,64
fixed,64,250,1065,UNSAT,1159884,1517979,47422694,17899,0,1159883,10.87,15.18,1134930,36,122.8404,uuf250-054.cnf,64
fixed,64,250,1065,UNSAT,96887,125605,3984272,1495,0,96886,9.08,13.03,89905,36,4.5181,uuf250-055.cnf,64
fixed,64,250,1065,UNSAT,822409,1076739,32925174,12687,0,822408,10.76,14.96,795433,34,76.8783,uuf250-056.cnf,64
fixed,64,250,1065,UNSAT,664359,882211,26788930,10249,0,664358,10.44,14.93,648166,34,56.4904,uuf250-057.cnf,64
fixed,64,250,1065,UNSAT,250387,327176,10092260,3863,0,250386,10.00,13.93,233762,29,15.9164,uuf250-059.cnf,64
fixed,64,250,1065,UNSAT,398510,525909,16314042,6150,0,398509,10.08,14.52,377013,32,29.1648,uuf250-06.cnf,64
fixed,64,250,1065,UNSAT,303574,399166,12439454,4683,0,303573,9.93,14.19,287008,31,20.4259,uuf250-060.cnf,64
fixed,64,250,1065,UNSAT,368125,484387,14817163,5681,0,368124,10.10,14.20,355962,35,25.9828,uuf250-062.cnf,64
fixed,64,250,1065,UNSAT,497455,657849,20630629,7678,0,497454,10.13,14.49,479160,34,38.1788,uuf250-063.cnf,64
fixed,64,250,1065,UNSAT,1054297,1381172,42078412,16264,0,1054296,10.69,15.14,1026767,35,111.5195,uuf250-064.cnf,64
fixed,64,250,1065,UNSAT,323980,421784,13149647,5000,0,323979,10.01,14.06,305956,31,22.8221,uuf250-065.cnf,64
fixed,64,250,1065,UNSAT,465927,617052,19617362,7190,0,465926,10.31,14.83,443767,34,35.1573,uuf250-067.cnf,64
fixed,64,250,1065,UNSAT,76111,98290,3256796,1173,0,76110,9.05,13.07,70003,29,3.3331,uuf250-068.cnf,64
fixed,64,250,1065,UNSAT,1994151,2630106,76144654,30775,0,1994150,10.90,15.08,1969542,34,272.0639,uuf250-069.cnf,64
fixed,64,250,1065,UNSAT,881556,1161240,34848931,13607,0,881555,10.76,15.00,858527,31,87.1619,uuf250-07.cnf,64
fixed,64,250,1065,UNSAT,1437147,1900971,58175398,22174,0,1437146,11.06,15.72,1408294,32,166.3938,uuf250-070.cnf,64
fixed,64,250,1065,UNSAT,2142682,2852999,83109767,33062,0,2142681,11.32,15.85,2093030,35,289.3358,uuf250-071.cnf,64
fixed,64,250,1065,UNSAT,763672,1001865,30381186,11785,0,763671,10.56,14.83,734728,35,71.9728,uuf250-072.cnf,64
fixed,64,250,1065,UNSAT,266565,351715,11398049,4114,0,266564,10.28,14.65,250918,35,16.4185,uuf250-073.cnf,64
fixed,64,250,1065,UNSAT,448373,590305,17895349,6918,0,448372,10.20,14.13,432261,31,32.4092,uuf250-074.cnf,64
fixed,64,250,1065,UNSAT,866923,1156619,35220451,13378,0,866922,10.86,15.34,842523,33,81.8847,uuf250-075.cnf,64
fixed,64,250,1065,UNSAT,496350,648452,19859904,7659,0,496349,10.20,14.17,479167,35,38.5769,uuf250-076.cnf,64
fixed,64,250,1065,UNSAT,970468,1274160,38677233,14976,0,970467,10.66,14.77,940771,33,95.6532,uuf250-078.cnf,64
fixed,64,250,1065,UNSAT,1121490,1471389,43979629,17306,0,1121489,10.79,15.09,1098276,35,124.9584,uuf250-079.cnf,64
fixed,64,250,1065,UNSAT,1046152,1368017,40427915,16148,0,1046151,10.72,14.91,1026774,32,111.7467,uuf250-08.cnf,64
fixed,64,250,1065,UNSAT,665702,875540,26903987,10273,0,665701,10.37,14.76,648179,34,57.6578,uuf250-080.cnf,64
fixed,64,250,1065,UNSAT,804139,1061768,31948290,12410,0,804138,10.38,14.48,780024,36,74.8819,uuf250-081.cnf,64
fixed,64,250,1065,UNSAT,790241,1040079,31759054,12195,0,790240,10.63,15.02,764782,32,73.9715,uuf250-082.cnf,64
fixed,64,250,1065,UNSAT,142575,187338,6146356,2200,0,142574,9.59,14.15,130508,30,7.3325,uuf250-083.cnf,64
fixed,64,250,1065,UNSAT,319796,420108,13562125,4935,0,319795,10.22,14.66,305960,32,21.4822,uuf250-084.cnf,64
fixed,64,250,1065,UNSAT,520627,683832,20931398,8035,0,520626,10.23,14.42,503516,32,40.8521,uuf250-085.cnf,64
fixed,64,250,1065,UNSAT,302300,395513,12392687,4665,0,302299,9.78,13.88,287009,33,19.4721,uuf250-086.cnf,64
fixed,64,250,1065,UNSAT,1286120,1703124,50177122,19848,0,1286119,11.06,15.27,1248487,35,142.9320,uuf250-088.cnf,64
fixed,64,250,1065,UNSAT,1426971,1865321,56419942,22023,0,1426970,10.86,15.23,1387784,31,170.0052,uuf250-089.cnf,64
fixed,64,250,1065,UNSAT,74075,95927,3082976,1143,0,74074,8.90,12.94,65405,32,3.3202,uuf250-090.cnf,64
fixed,64,250,1065,UNSAT,904412,1194639,36555362,13960,0,904411,10.79,15.36,874670,33,87.6431,uuf250-091.cnf,64
fixed,64,250,1065,UNSAT,2038725,2714787,79097952,31463,0,2038724,11.16,15.55,1993933,36,279.5445,uuf250-092.cnf,64
fixed,64,250,1065,UNSAT,396686,525021,16345480,6123,0,396685,10.10,14.27,377008,34,28.5513,uuf250-093.cnf,64
fixed,64,250,1065,UNSAT,628624,826209,25214610,9699,0,628623,10.31,14.61,606922,32,53.7347,uuf250-094.cnf,64
fixed,64,250,1065,UNSAT,323331,424510,13024716,4989,0,323330,10.10,14.05,305962,37,21.9620,uuf250-095.cnf,64
fixed,64,250,1065,UNSAT,1070339,1402536,42360121,16520,0,1070338,10.76,15.04,1044421,35,116.5161,uuf250-096.cnf,64
fixed,64,250,1065,UNSAT,392150,513255,16114862,6051,0,392149,10.22,14.50,377013,38,28.5419,uuf250-097.cnf,64
fixed,64,250,1065,UNSAT,162170,212413,6870348,2502,0,162169,9.68,13.74,150163,33,8.7456,uuf250-098.cnf,64
fixed,64,250,1065,UNSAT,215529,281478,8875593,3326,0,215528,9.62,13.78,201260,33,12.6316,uuf250-099.cnf,64
fixed,119,250,1065,UNSAT,865952,1071352,35745233,7227,0,865951,10.55,15.09,842527,33,79.9166,uuf250-01.cnf,119
fixed,119,250,1065,UNSAT,369269,458481,15305621,3082,0,369268,10.05,14.61,355966,31,25.0795,uuf250-010.cnf,119
fixed,119,250,1065,UNSAT,1666647,2056893,64751753,13912,0,1666646,10.36,14.70,1643687,34,203.7409,uuf250-0100.cnf,119
fixed,119,250,1065,UNSAT,890104,1106558,36050553,7430,0,890103,10.40,14.93,858526,35,83.6611,uuf250-011.cnf,119
fixed,119,250,1065,UNSAT,614743,761779,25153995,5132,0,614742,10.41,14.73,593475,31,49.7425,uuf250-012.cnf,119
fixed,119,250,1065,UNSAT,497358,617416,19869352,4151,0,497357,10.10,14.56,479169,32,38.6073,uuf250-013.cnf,119
fixed,119,250,1065,UNSAT,450288,558323,18684969,3758,0,450287,9.93,14.69,432271,32,33.8338,uuf250-014.cnf,119
fixed,119,250,1065,UNSAT,1139650,1408769,45096997,9514,0,1139649,10.59,15.13,1116521,38,121.8584,uuf250-015.cnf,119
fixed,119,250,1065,UNSAT,332755,411912,13473485,2778,0,332754,9.98,14.33,315669,31,22.9967,uuf250-016.cnf,119
fixed,119,250,1065,UNSAT,841994,1044595,33155899,7028,0,841993,10.13,14.62,810967,32,80.4312,uuf250-017.cnf,119
fixed,119,250,1065,UNSAT,764397,941880,31177928,6382,0,764396,10.55,14.87,734726,32,66.6489,uuf250-018.cnf,119
fixed,119,250,1065,UNSAT,683994,838775,27810976,5709,0,683993,10.47,15.07,662216,34,61.4623,uuf250-019.cnf,119
fixed,119,250,1065,UNSAT,719746,892437,28663597,6009,0,719745,10.42,14.80,690770,31,64.0139,uuf250-02.cnf,119
fixed,119,250,1065,UNSAT,1281872,1592454,50131159,10700,0,1281871,10.79,15.13,1248482,32,135.5478,uuf250-020.cnf,119
fixed,119,250,1065,UNSAT,795191,990915,32943988,6636,0,795190,10.22,14.82,764775,33,69.3041,uuf250-021.cnf,119
fixed,119,250,1065,UNSAT,1721026,2127462,68565430,14366,0,1721025,11.09,15.52,1688443,33,211.1827,uuf250-022.cnf,119
fixed,119,250,1065,UNSAT,356704,438360,14315215,2977,0,356703,10.25,14.53,345663,34,25.5532,uuf250-023.cnf,119
fixed,119,250,1065,UNSAT,180311,223479,7625520,1505,0,180310,9.36,13.74,171163,40,9.6129,uuf250-024.cnf,119
fixed,119,250,1065,UNSAT,810423,1003098,33361810,6765,0,810422,10.47,14.96,780018,33,73.0221,uuf250-025.cnf,119
fixed,119,250,1065,UNSAT,177458,220661,7433907,1481,0,177457,9.73,14.30,164006,32,9.8528,uuf250-026.cnf,119
fixed,119,250,1065,UNSAT,1003358,1237567,40560271,8375,0,1003357,10.58,15.30,974732,32,101.0104,uuf250-027.cnf,119
fixed,119,250,1065,UNSAT,913357,1129303,36569527,7623,0,913356,10.66,15.21,890967,33,91.9742,uuf250-028.cnf,119
fixed,119,250,1065,UNSAT,253693,312246,10489681,2117,0,253692,9.77,14.30,242260,31,16.1893,uuf250-029.cnf,119
fixed,119,250,1065,UNSAT,699717,859541,28545032,5841,0,699716,10.30,14.92,676424,31,63.1745,uuf250-03.cnf,119
fixed,119,250,1065,UNSAT,276495,345566,11082199,2308,0,276494,9.99,14.25,259712,31,17.3477,uuf250-030.cnf,119
