policy,unit,vars,clauses,result,conflicts,decisions,propagations,restarts,blocked,learnt,avg_lbd,avg_len,deleted,max_level,seconds,_cnf,_param_value
geometric,10,250,1065,UNSAT,101933,119625,4511843,21,0,101932,8.21,13.51,95258,26,7.6745,uuf250-01.cnf,10
geometric,10,250,1065,UNSAT,76402,89903,3343594,20,0,76401,7.97,13.51,70002,28,5.3707,uuf250-010.cnf,10
geometric,10,250,1065,UNSAT,145481,170187,6186485,21,0,145480,8.31,13.68,136904,31,12.0370,uuf250-0100.cnf,10
geometric,10,250,1065,UNSAT,123076,144509,5307245,21,0,123075,8.27,13.75,112207,31,9.8634,uuf250-011.cnf,10
geometric,10,250,1065,UNSAT,101679,119299,4419453,21,0,101678,8.10,13.38,95254,29,7.8343,uuf250-012.cnf,10
geometric,10,250,1065,UNSAT,104801,122952,4420433,21,0,104800,8.01,13.21,95257,28,8.1401,uuf250-013.cnf,10
geometric,10,250,1065,UNSAT,147253,171637,6340057,21,0,147252,8.37,14.13,136909,31,13.6273,uuf250-014.cnf,10
geometric,10,250,1065,UNSAT,96441,113586,4145503,20,0,96440,8.24,13.85,89903,38,7.1742,uuf250-015.cnf,10
geometric,10,250,1065,UNSAT,61991,72903,2661269,19,0,61990,7.79,13.01,56654,27,4.4637,uuf250-016.cnf,10
geometric,10,250,1065,UNSAT,94865,111311,4008681,20,0,94864,8.04,13.51,84709,27,7.1992,uuf250-017.cnf,10
geometric,10,250,1065,UNSAT,120595,140800,5252297,21,0,120594,8.32,13.48,112204,32,9.3431,uuf250-018.cnf,10
geometric,10,250,1065,UNSAT,94358,109561,4092912,20,0,94357,8.14,13.63,84705,27,7.1090,uuf250-019.cnf,10
geometric,10,250,1065,UNSAT,107370,125829,4595069,21,0,107369,8.25,13.75,100757,34,8.3724,uuf250-02.cnf,10
geometric,10,250,1065,UNSAT,131437,154051,5617944,21,0,131436,8.49,13.88,124255,28,10.8511,uuf250-020.cnf,10
geometric,10,250,1065,UNSAT,170252,199720,7387907,22,0,170251,8.27,13.87,157003,31,14.9727,uuf250-021.cnf,10
geometric,10,250,1065,UNSAT,149493,174632,6546449,21,0,149492,8.62,14.13,136903,32,12.7995,uuf250-022.cnf,10
geometric,10,250,1065,UNSAT,59765,69724,2574164,19,0,59764,8.10,13.29,52506,34,3.9999,uuf250-023.cnf,10
geometric,10,250,1065,UNSAT,77944,91631,3362169,20,0,77943,7.90,13.10,70005,40,5.4336,uuf250-024.cnf,10
geometric,10,250,1065,UNSAT,98345,115040,4319176,20,0,98344,8.38,13.67,89903,31,7.3998,uuf250-025.cnf,10
geometric,10,250,1065,UNSAT,51211,60372,2251056,19,0,51210,7.81,13.13,44653,30,3.2724,uuf250-026.cnf,10
geometric,10,250,1065,UNSAT,127365,148312,5537873,21,0,127364,8.30,13.98,118157,27,10.4476,uuf250-027.cnf,10
geometric,10,250,1065,UNSAT,107494,125954,4667071,21,0,107493,8.31,13.91,100757,29,8.5785,uuf250-028.cnf,10
geometric,10,250,1065,UNSAT,70079,81676,3003563,20,0,70078,7.99,13.51,65404,27,4.9825,uuf250-029.cnf,10
geometric,10,250,1065,UNSAT,94982,111104,4123734,20,0,94981,8.17,14.02,84709,35,7.4075,uuf250-03.cnf,10
geometric,10,250,1065,UNSAT,63464,74785,2661459,19,0,63463,7.88,13.01,56659,29,4.2461,uuf250-030.cnf,10
geometric,10,250,1065,UNSAT,151624,178197,6707614,22,0,151623,8.73,14.61,143456,37,13.0604,uuf250-031.cnf,10
geometric,10,250,1065,UNSAT,101846,118951,4361726,21,0,101845,8.07,13.35,95259,30,7.7692,uuf250-032.cnf,10
geometric,10,250,1065,UNSAT,146657,172537,6287668,21,0,146656,8.26,13.82,136906,30,12.5721,uuf250-033.cnf,10
geometric,10,250,1065,UNSAT,143446,168309,6222123,21,0,143445,8.42,14.22,136910,31,12.1956,uuf250-034.cnf,10
geometric,10,250,1065,UNSAT,160621,188446,6814432,22,0,160620,8.45,13.90,150156,29,13.9204,uuf250-035.cnf,10
geometric,10,250,1065,UNSAT,66738,78281,2871514,20,0,66737,8.23,13.66,60954,28,4.6925,uuf250-036.cnf,10
geometric,10,250,1065,UNSAT,61681,72082,2615589,19,0,61680,7.76,12.80,56654,33,4.1930,uuf250-037.cnf,10
geometric,10,250,1065,UNSAT,39889,46893,1726945,18,0,39888,7.64,12.65,34004,33,2.3727,uuf250-038.cnf,10
geometric,10,250,1065,UNSAT,82128,96346,3518344,20,0,82127,7.97,13.30,74753,28,5.9110,uuf250-039.cnf,10
geometric,10,250,1065,UNSAT,108361,127321,4588872,21,0,108360,8.39,14.10,100756,31,8.5379,uuf250-04.cnf,10
geometric,10,250,1065,UNSAT,34823,40994,1488180,18,0,34822,7.56,12.48,30752,27,2.0548,uuf250-040.cnf,10
geometric,10,250,1065,UNSAT,83969,98775,3729217,20,0,83968,7.99,13.60,74758,32,5.9976,uuf250-041.cnf,10
geometric,10,250,1065,UNSAT,119304,138673,5162070,21,0,119303,8.31,13.61,112211,28,9.6075,uuf250-042.cnf,10
geometric,10,250,1065,UNSAT,130266,152075,5615237,21,0,130265,8.32,13.68,118158,33,10.4549,uuf250-043.cnf,10
geometric,10,250,1065,UNSAT,98564,115802,4249401,20,0,98563,8.29,14.03,89904,30,7.5620,uuf250-044.cnf,10
geometric,10,250,1065,UNSAT,61111,71888,2667264,19,0,61110,7.80,13.28,56651,27,4.1064,uuf250-045.cnf,10
geometric,10,250,1065,UNSAT,200778,235315,8571477,22,0,200777,8.81,14.93,185911,32,18.8914,uuf250-046.cnf,10
geometric,10,250,1065,UNSAT,70789,83086,3074853,20,0,70788,8.03,13.05,65404,36,4.8458,uuf250-047.cnf,10
geometric,10,250,1065,UNSAT,35962,42034,1594689,18,0,35961,7.67,12.72,30750,34,2.2075,uuf250-048.cnf,10
geometric,10,250,1065,UNSAT,77021,89994,3510469,20,0,77020,8.26,13.83,70006,29,5.5649,uuf250-049.cnf,10
geometric,10,250,1065,UNSAT,83901,98989,3591955,20,0,83900,7.82,13.05,74754,31,5.9624,uuf250-05.cnf,10
geometric,10,250,1065,UNSAT,113709,133568,4829601,21,0,113708,8.34,13.78,106408,30,9.0601,uuf250-050.cnf,10
geometric,10,250,1065,UNSAT,147265,171956,6474675,21,0,147264,8.24,13.61,136907,30,12.1256,uuf250-051.cnf,10
geometric,10,250,1065,UNSAT,96027,112670,4078249,20,0,96026,8.31,13.74,89904,30,7.2979,uuf250-052.cnf,10
geometric,10,250,1065,UNSAT,174384,203545,7406915,22,0,174383,8.64,14.28,164009,38,15.4875,uuf250-053.cnf,10
geometric,10,250,1065,UNSAT,103713,121560,4580682,21,0,103712,8.32,13.92,95258,28,7.8243,uuf250-054.cnf,10
geometric,10,250,1065,UNSAT,39752,46349,1670489,18,0,39751,7.40,12.12,34005,36,2.3547,uuf250-055.cnf,10
geometric,10,250,1065,UNSAT,66619,78489,2899793,20,0,66618,8.15,13.76,60950,32,4.5434,uuf250-056.cnf,10
geometric,10,250,1065,UNSAT,124859,146772,5312087,21,0,124858,8.26,13.97,118160,30,9.9903,uuf250-057.cnf,10
geometric,10,250,1065,UNSAT,165267,193880,7131319,22,0,165266,8.60,14.11,157009,29,14.4682,uuf250-058.cnf,10
geometric,10,250,1065,UNSAT,43273,50899,1873953,18,0,43272,7.72,12.78,37403,28,2.7180,uuf250-059.cnf,10
geometric,10,250,1065,UNSAT,94208,110627,4017444,20,0,94207,8.11,13.79,84703,32,7.1807,uuf250-06.cnf,10
geometric,10,250,1065,UNSAT,68392,80347,2943952,20,0,68391,8.01,13.23,60958,25,4.7556,uuf250-060.cnf,10
geometric,10,250,1065,UNSAT,186237,218106,8074673,22,0,186236,8.60,14.36,178462,36,17.0539,uuf250-061.cnf,10
geometric,10,250,1065,UNSAT,71899,84773,3076619,20,0,71898,8.05,13.33,65403,28,4.9900,uuf250-062.cnf,10
geometric,10,250,1065,UNSAT,140057,164105,6076333,21,0,140056,8.37,14.10,130505,32,11.6838,uuf250-063.cnf,10
geometric,10,250,1065,UNSAT,140897,164075,6067850,21,0,140896,8.64,14.46,130505,34,12.0936,uuf250-064.cnf,10
geometric,10,250,1065,UNSAT,63434,73708,2720800,19,0,63433,7.90,12.99,56656,29,4.3213,uuf250-065.cnf,10
geometric,10,250,1065,UNSAT,231426,269730,10055929,23,0,231425,8.60,14.70,217209,33,22.8216,uuf250-066.cnf,10
geometric,10,250,1065,UNSAT,119331,139948,5226222,21,0,119330,8.23,13.69,112205,34,9.4943,uuf250-067.cnf,10
geometric,10,250,1065,UNSAT,29649,34788,1303769,18,0,29648,7.49,12.31,24702,25,1.6873,uuf250-068.cnf,10
geometric,10,250,1065,UNSAT,121732,142363,5168302,21,0,121731,8.13,13.48,112203,27,9.8701,uuf250-069.cnf,10
geometric,10,250,1065,UNSAT,117066,136725,4954366,21,0,117065,8.49,13.90,106410,32,9.5212,uuf250-07.cnf,10
geometric,10,250,1065,UNSAT,161465,189481,7052746,22,0,161464,8.53,14.43,150159,31,14.0368,uuf250-070.cnf,10
geometric,10,250,1065,UNSAT,149798,175595,6446877,22,0,149797,8.70,14.44,136909,33,12.7668,uuf250-071.cnf,10
geometric,10,250,1065,UNSAT,112106,130528,4793373,21,0,112105,8.12,13.67,106407,33,8.8023,uuf250-072.cnf,10
geometric,10,250,1065,UNSAT,64472,75797,2868630,19,0,64471,8.10,13.44,56656,28,4.3323,uuf250-073.cnf,10
geometric,10,250,1065,UNSAT,83141,97397,3501128,20,0,83140,8.21,13.36,74755,28,5.9324,uuf250-074.cnf,10
geometric,10,250,1065,UNSAT,105406,124167,4603997,21,0,105405,8.43,14.03,95256,28,8.1821,uuf250-075.cnf,10
geometric,10,250,1065,UNSAT,86334,100864,3651222,20,0,86333,8.00,13.10,79655,35,6.2472,uuf250-076.cnf,10
geometric,10,250,1065,UNSAT,215256,252003,9383565,22,0,215255,8.55,14.36,201256,31,20.7349,uuf250-077.cnf,10
geometric,10,250,1065,UNSAT,114278,133804,4958488,21,0,114277,8.32,13.59,106403,32,8.9773,uuf250-078.cnf,10
geometric,10,250,1065,UNSAT,104538,122330,4530164,21,0,104537,8.21,13.81,95256,31,8.1773,uuf250-079.cnf,10
geometric,10,250,1065,UNSAT,101894,119422,4325603,21,0,101893,8.37,13.73,95260,28,7.8727,uuf250-08.cnf,10
geometric,10,250,1065,UNSAT,134102,156329,5710151,21,0,134101,8.36,13.88,124258,32,11.2233,uuf250-080.cnf,10
geometric,10,250,1065,UNSAT,140694,164121,5922206,21,0,140693,8.20,13.43,130511,31,11.5839,uuf250-081.cnf,10
geometric,10,250,1065,UNSAT,113972,133086,4920019,21,0,113971,8.28,13.67,106405,28,9.0005,uuf250-082.cnf,10
geometric,10,250,1065,UNSAT,51871,60961,2296781,19,0,51870,8.03,13.66,44651,28,3.3500,uuf250-083.cnf,10
geometric,10,250,1065,UNSAT,62607,73531,2762237,19,0,62606,8.29,13.96,56658,30,4.2933,uuf250-084.cnf,10
geometric,10,250,1065,UNSAT,102597,119577,4344781,21,0,102596,7.95,13.22,95254,30,7.6606,uuf250-085.cnf,10
geometric,10,250,1065,UNSAT,80076,93827,3421360,20,0,80075,7.68,12.74,74756,28,5.4548,uuf250-086.cnf,10
geometric,10,250,1065,UNSAT,240201,280650,10411542,23,0,240200,8.65,14.47,225411,29,23.6391,uuf250-087.cnf,10
geometric,10,250,1065,UNSAT,117625,137172,5039178,21,0,117624,8.40,14.03,106407,29,9.3828,uuf250-088.cnf,10
geometric,10,250,1065,UNSAT,98843,115650,4308033,20,0,98842,8.07,13.72,89910,29,7.5449,uuf250-089.cnf,10
geometric,10,250,1065,UNSAT,233459,272022,10182926,23,0,233458,8.56,14.40,217208,31,22.8722,uuf250-09.cnf,10
geometric,10,250,1065,UNSAT,30958,36220,1326846,18,0,30957,7.49,12.26,27654,30,1.8050,uuf250-090.cnf,10
geometric,10,250,1065,UNSAT,102671,120760,4539187,21,0,102670,8.19,13.86,95263,32,7.7407,uuf250-091.cnf,10
geometric,10,250,1065,UNSAT,153042,179776,6488467,22,0,153041,8.39,13.99,143456,31,12.9208,uuf250-092.cnf,10
geometric,10,250,1065,UNSAT,100723,118526,4336500,21,0,100722,8.07,13.47,95254,27,7.4421,uuf250-093.cnf,10
geometric,10,250,1065,UNSAT,79579,93609,3399730,20,0,79578,8.24,13.50,74757,30,5.7428,uuf250-094.cnf,10
geometric,10,250,1065,UNSAT,64821,75715,2727773,19,0,64820,7.80,12.74,56656,37,4.3898,uuf250-095.cnf,10
geometric,10,250,1065,UNSAT,110325,127896,4818339,21,0,110324,8.23,13.88,100757,28,8.8067,uuf250-096.cnf,10
geometric,10,250,1065,UNSAT,57899,67964,2534259,19,0,57898,7.94,13.23,52504,38,3.8223,uuf250-097.cnf,10
geometric,10,250,1065,UNSAT,47505,55515,2084724,19,0,47504,7.83,12.82,40953,33,3.0034,uuf250-098.cnf,10
geometric,10,250,1065,UNSAT,69343,80969,2966442,20,0,69342,8.04,13.15,60957,33,4.7954,uuf250-099.cnf,10
geometric,64,250,1065,UNSAT,98637,115886,4370628,16,0,98636,8.38,13.85,89909,29,7.3896,uuf250-01.cnf,64
geometric,64,250,1065,UNSAT,97914,114185,4257160,16,0,97913,8.23,13.85,89908,28,7.2910,uuf250-010.cnf,64
geometric,64,250,1065,UNSAT,129479,151212,5539767,17,0,129478,8.17,13.55,118156,36,10.4378,uuf250-0100.cnf,64
geometric,64,250,1065,UNSAT,120355,141005,5153004,16,0,120354,8.21,13.74,112207,29,9.4625,uuf250-011.cnf,64
geometric,64,250,1065,UNSAT,97775,114666,4244318,16,0,97774,8.43,13.59,89905,33,7.1656,uuf250-012.cnf,64
geometric,64,250,1065,UNSAT,111361,130111,4693036,16,0,111360,8.10,13.42,100760,27,8.4936,uuf250-013.cnf,64
geometric,64,250,1065,UNSAT,133780,156318,5787162,17,0,133779,8.05,13.67,124258,31,10.8253,uuf250-014.cnf,64
geometric,64,250,1065,UNSAT,110973,129774,4814531,16,0,110972,8.30,13.75,100755,38,8.5653,uuf250-015.cnf,64
geometric,64,250,1065,UNSAT,64156,75056,2731138,15,0,64155,7.71,12.72,56655,29,4.3179,uuf250-016.cnf,64
geometric,64,250,1065,UNSAT,124798,145973,5265298,16,0,124797,8.25,13.70,118160,28,10.1917,uuf250-017.cnf,64
geometric,64,250,1065,UNSAT,115035,134088,5055375,16,0,115034,8.31,13.65,106403,29,8.8523,uuf250-018.cnf,64
geometric,64,250,1065,UNSAT,91829,107064,3981062,16,0,91828,8.19,13.98,84708,30,7.0780,uuf250-019.cnf,64
geometric,64,250,1065,UNSAT,110388,129120,4728313,16,0,110387,8.43,13.85,100754,26,8.7039,uuf250-02.cnf,64
geometric,64,250,1065,UNSAT,137001,160861,5851637,17,0,137000,8.78,14.35,130510,29,11.5074,uuf250-020.cnf,64
geometric,64,250,1065,UNSAT,144006,168768,6304908,17,0,144005,8.26,13.74,136905,31,12.2067,uuf250-021.cnf,64
geometric,64,250,1065,UNSAT,142411,166374,6216836,17,0,142410,8.47,14.16,130512,32,11.8720,uuf250-022.cnf,64
geometric,64,250,1065,UNSAT,67455,78605,2892166,15,0,67454,8.08,13.38,60958,34,4.6932,uuf250-023.cnf,64
geometric,64,250,1065,UNSAT,70240,82293,3030112,15,0,70239,7.76,12.90,65402,40,4.7106,uuf250-024.cnf,64
geometric,64,250,1065,UNSAT,110216,129402,4811225,16,0,110215,8.23,13.59,100760,28,8.5819,uuf250-025.cnf,64
geometric,64,250,1065,UNSAT,50612,59526,2205073,14,0,50611,7.82,13.24,44652,27,3.2015,uuf250-026.cnf,64
geometric,64,250,1065,UNSAT,128640,149958,5547612,17,0,128639,8.48,14.13,118159,29,10.9061,uuf250-027.cnf,64
geometric,64,250,1065,UNSAT,100065,117706,4305914,16,0,100064,8.33,13.88,89903,30,7.6861,uuf250-028.cnf,64
geometric,64,250,1065,UNSAT,61790,72438,2677650,15,0,61789,7.94,13.45,56654,28,4.2446,uuf250-029.cnf,64
geometric,64,250,1065,UNSAT,90683,106167,3973496,16,0,90682,8.23,13.70,84706,32,6.7413,uuf250-03.cnf,64
geometric,64,250,1065,UNSAT,61957,73152,2605617,15,0,61956,8.06,13.07,56651,29,4.1141,uuf250-030.cnf,64
geometric,64,250,1065,UNSAT,125206,146929,5644408,16,0,125205,8.43,13.89,118158,37,9.8908,uuf250-031.cnf,64
geometric,64,250,1065,UNSAT,92888,108094,3971981,16,0,92887,8.13,13.32,84709,32,6.9955,uuf250-032.cnf,64
geometric,64,250,1065,UNSAT,141236,166126,6121039,17,0,141235,8.33,13.84,130510,30,12.0087,uuf250-033.cnf,64
geometric,64,250,1065,UNSAT,151746,178001,6620213,17,0,151745,8.53,14.21,143455,27,13.1291,uuf250-034.cnf,64
geometric,64,250,1065,UNSAT,157264,184780,6693453,17,0,157263,8.48,13.94,150163,30,13.4842,uuf250-035.cnf,64
geometric,64,250,1065,UNSAT,73445,85899,3131537,15,0,73444,8.04,13.30,65404,27,5.1743,uuf250-036.cnf,64
geometric,64,250,1065,UNSAT,55770,65174,2359108,14,0,55769,7.84,12.68,48501,33,3.6572,uuf250-037.cnf,64
geometric,64,250,1065,UNSAT,38797,45502,1691144,14,0,38796,7.54,12.56,34005,26,2.3068,uuf250-038.cnf,64
geometric,64,250,1065,UNSAT,87315,102224,3756556,16,0,87314,8.12,13.47,79660,28,6.4053,uuf250-039.cnf,64
geometric,64,250,1065,UNSAT,115382,135054,4886016,16,0,115381,8.29,13.75,106408,29,9.1804,uuf250-04.cnf,64
geometric,64,250,1065,UNSAT,42502,49144,1818018,14,0,42501,7.89,12.88,37403,29,2.6428,uuf250-040.cnf,64
geometric,64,250,1065,UNSAT,77235,91398,3425663,15,0,77234,8.05,13.74,70005,30,5.4265,uuf250-041.cnf,64
geometric,64,250,1065,UNSAT,118664,138123,5087933,16,0,118663,8.50,14.01,112208,29,9.8844,uuf250-042.cnf,64
geometric,64,250,1065,UNSAT,127570,148624,5501626,17,0,127569,8.34,13.84,118158,30,10.3976,uuf250-043.cnf,64
geometric,64,250,1065,UNSAT,106986,125091,4633503,16,0,106985,8.19,13.61,100756,34,8.2766,uuf250-044.cnf,64
geometric,64,250,1065,UNSAT,70364,82254,3083363,15,0,70363,8.01,13.32,65407,29,4.9015,uuf250-045.cnf,64
geometric,64,250,1065,UNSAT,190527,223174,8179121,18,0,190526,8.65,14.45,178461,28,18.7646,uuf250-046.cnf,64
geometric,64,250,1065,UNSAT,74639,87359,3221440,15,0,74638,7.96,12.96,70002,36,5.5162,uuf250-047.cnf,64
geometric,64,250,1065,UNSAT,42647,49756,1864267,14,0,42646,7.41,12.25,37408,34,2.6891,uuf250-048.cnf,64
geometric,64,250,1065,UNSAT,71960,84390,3280659,15,0,71959,8.09,13.76,65405,25,5.4037,uuf250-049.cnf,64
geometric,64,250,1065,UNSAT,84396,99151,3594467,16,0,84395,8.00,13.48,74759,31,6.3663,uuf250-05.cnf,64
geometric,64,250,1065,UNSAT,106026,124428,4505203,16,0,106025,8.09,13.62,95259,28,8.3196,uuf250-050.cnf,64
geometric,64,250,1065,UNSAT,155719,181421,6799414,17,0,155718,8.51,14.07,143465,28,13.7327,uuf250-051.cnf,64
geometric,64,250,1065,UNSAT,114017,132803,4823429,16,0,114016,8.28,13.43,106406,26,9.1644,uuf250-052.cnf,64
geometric,64,250,1065,UNSAT,141284,166359,6035537,17,0,141283,8.54,14.22,130512,38,12.1235,uuf250-053.cnf,64
geometric,64,250,1065,UNSAT,102626,120067,4582243,16,0,102625,8.36,13.78,95254,26,8.0514,uuf250-054.cnf,64
geometric,64,250,1065,UNSAT,40669,47451,1709457,14,0,40668,7.65,12.59,34000,36,2.5011,uuf250-055.cnf,64
geometric,64,250,1065,UNSAT,77220,91163,3365527,15,0,77219,8.08,13.46,70006,29,5.4148,uuf250-056.cnf,64
geometric,64,250,1065,UNSAT,129582,152182,5563947,17,0,129581,8.43,14.25,118162,32,10.7730,uuf250-057.cnf,64
geometric,64,250,1065,UNSAT,167178,195283,7240316,17,0,167177,8.48,13.86,157009,30,14.8615,uuf250-058.cnf,64
geometric,64,250,1065,UNSAT,46493,54462,1987386,14,0,46492,7.87,12.90,40952,26,3.0978,uuf250-059.cnf,64
geometric,64,250,1065,UNSAT,88420,104219,3824929,16,0,88419,8.14,13.59,79655,26,6.4969,uuf250-06.cnf,64
geometric,64,250,1065,UNSAT,63990,74748,2765207,15,0,63989,8.03,13.37,56654,27,4.3899,uuf250-060.cnf,64
geometric,64,250,1065,UNSAT,164789,193175,7121104,17,0,164788,8.62,14.45,157007,36,14.6539,uuf250-061.cnf,64
geometric,64,250,1065,UNSAT,72449,85067,3088586,15,0,72448,8.17,13.44,65407,31,5.1803,uuf250-062.cnf,64
geometric,64,250,1065,UNSAT,129444,152145,5613920,17,0,129443,8.20,13.83,118154,28,10.8330,uuf250-063.cnf,64
geometric,64,250,1065,UNSAT,132030,153454,5677726,17,0,132029,8.46,14.20,124257,34,11.6079,uuf250-064.cnf,64
geometric,64,250,1065,UNSAT,55530,64655,2416458,14,0,55529,7.88,12.97,48504,29,3.7392,uuf250-065.cnf,64
geometric,64,250,1065,UNSAT,224206,261298,9716206,18,0,224205,8.53,14.45,209162,32,21.9411,uuf250-066.cnf,64
geometric,64,250,1065,UNSAT,99454,117133,4353501,16,0,99453,8.27,13.82,89911,34,7.4852,uuf250-067.cnf,64
geometric,64,250,1065,UNSAT,29860,34950,1311281,13,0,29859,7.13,11.78,24701,28,1.6589,uuf250-068.cnf,64
geometric,64,250,1065,UNSAT,116306,135846,4983653,16,0,116305,8.11,13.44,106409,28,9.2191,uuf250-069.cnf,64
geometric,64,250,1065,UNSAT,97896,114027,4209552,16,0,97895,8.17,13.67,89906,30,7.3905,uuf250-07.cnf,64
geometric,64,250,1065,UNSAT,159354,186879,6969084,17,0,159353,8.37,14.18,150155,28,13.9601,uuf250-070.cnf,64
geometric,64,250,1065,UNSAT,151201,177092,6511267,17,0,151200,8.56,14.30,143457,33,12.8546,uuf250-071.cnf,64
geometric,64,250,1065,UNSAT,114192,133233,4915694,16,0,114191,8.26,14.00,106407,33,9.0391,uuf250-072.cnf,64
geometric,64,250,1065,UNSAT,55919,65778,2483000,14,0,55918,8.02,13.41,48507,28,3.6350,uuf250-073.cnf,64
geometric,64,250,1065,UNSAT,75633,88880,3219526,15,0,75632,8.05,13.10,70005,26,5.1603,uuf250-074.cnf,64
geometric,64,250,1065,UNSAT,117797,138381,5100434,16,0,117796,8.38,14.17,106410,30,9.7041,uuf250-075.cnf,64
geometric,64,250,1065,UNSAT,77093,90156,3276602,15,0,77092,7.77,12.71,70001,35,5.2966,uuf250-076.cnf,64
geometric,64,250,1065,UNSAT,192689,225700,8432852,18,0,192688,8.75,14.66,178459,28,12.5809,uuf250-077.cnf,64
geometric,64,250,1065,UNSAT,117191,136688,5106324,16,0,117190,8.39,13.82,106407,32,5.4378,uuf250-078.cnf,64
geometric,64,250,1065,UNSAT,89202,104203,3839429,16,0,89201,8.06,13.49,79659,31,3.8721,uuf250-079.cnf,64
geometric,64,250,1065,UNSAT,102296,119645,4366455,16,0,102295,8.35,13.53,95258,27,4.5409,uuf250-08.cnf,64
geometric,64,250,1065,UNSAT,142975,166490,6083586,17,0,142974,8.37,14.00,130505,32,7.1741,uuf250-080.cnf,64
geometric,64,250,1065,UNSAT,122389,142729,5235602,16,0,122388,8.15,13.65,112207,29,5.7041,uuf250-081.cnf,64
geometric,64,250,1065,UNSAT,118911,138434,5090340,16,0,118910,8.29,13.97,112208,31,5.6481,uuf250-082.cnf,64
geometric,64,250,1065,UNSAT,55499,65002,2441807,14,0,55498,7.92,13.47,48506,26,2.1268,uuf250-083.cnf,64
geometric,64,250,1065,UNSAT,69255,81170,3052158,15,0,69254,8.23,13.63,60954,32,2.7935,uuf250-084.cnf,64
geometric,64,250,1065,UNSAT,86136,100959,3662034,16,0,86135,8.09,13.28,79655,27,3.6157,uuf250-085.cnf,64
geometric,64,250,1065,UNSAT,81767,95238,3498749,15,0,81766,8.07,13.27,74759,28,3.4137,uuf250-086.cnf,64
geometric,64,250,1065,UNSAT,212374,248560,9283848,18,0,212373,8.47,14.38,201262,29,11.4470,uuf250-087.cnf,64
geometric,64,250,1065,UNSAT,120674,141161,5152194,16,0,120673,8.31,13.81,112206,28,5.5515,uuf250-088.cnf,64
geometric,64,250,1065,UNSAT,118105,137533,5146202,16,0,118104,8.28,14.08,112208,31,5.5874,uuf250-089.cnf,64
geometric,64,250,1065,UNSAT,227755,264799,10022683,18,0,227754,8.79,14.39,217208,31,12.5880,uuf250-09.cnf,64
geometric,64,250,1065,UNSAT,31379,36860,1344879,13,0,31378,7.53,12.57,27652,32,1.0730,uuf250-090.cnf,64
geometric,64,250,1065,UNSAT,108006,126756,4704882,16,0,108005,8.59,14.39,100758,30,4.9012,uuf250-091.cnf,64
geometric,64,250,1065,UNSAT,149756,175126,6424668,17,0,149755,8.20,13.85,136904,30,7.4409,uuf250-092.cnf,64
geometric,64,250,1065,UNSAT,108304,127217,4668947,16,0,108303,8.21,13.51,100755,26,4.7678,uuf250-093.cnf,64
geometric,64,250,1065,UNSAT,90303,105197,3846838,16,0,90302,8.25,13.59,84708,26,3.9804,uuf250-094.cnf,64
geometric,64,250,1065,UNSAT,68812,80346,2885976,15,0,68811,7.92,12.92,60954,37,2.7667,uuf250-095.cnf,64
geometric,64,250,1065,UNSAT,120012,139712,5216862,16,0,120011,8.25,13.66,112208,32,5.6061,uuf250-096.cnf,64
geometric,64,250,1065,UNSAT,64341,75401,2813792,15,0,64340,8.06,13.46,56660,38,2.5710,uuf250-097.cnf,64
geometric,64,250,1065,UNSAT,48131,56401,2090627,14,0,48130,7.70,12.67,40953,33,1.7789,uuf250-098.cnf,64
geometric,64,250,1065,UNSAT,60217,70855,2590037,15,0,60216,7.85,13.20,52502,33,2.3480,uuf250-099.cnf,64
geometric,119,250,1065,UNSAT,101321,118740,4502558,14,0,101320,8.10,13.57,95258,26,4.3726,uuf250-01.cnf,119
geometric,119,250,1065,UNSAT,97418,113572,4244066,14,0,97417,8.33,14.02,89905,28,4.3219,uuf250-010.cnf,119
geometric,119,250,1065,UNSAT,149877,175281,6338663,15,0,149876,8.35,13.66,136905,26,7.2808,uuf250-0100.cnf,119
geometric,119,250,1065,UNSAT,126629,147340,5447196,15,0,126628,8.35,13.79,118157,29,5.8795,uuf250-011.cnf,119
geometric,119,250,1065,UNSAT,98264,114734,4240556,14,0,98263,8.32,13.59,89907,29,4.2635,uuf250-012.cnf,119
geometric,119,250,1065,UNSAT,100633,117829,4264426,14,0,100632,8.00,13.26,95258,28,4.4915,uuf250-013.cnf,119
geometric,119,250,1065,UNSAT,135709,158353,5864891,15,0,135708,8.28,14.02,124252,31,6.5366,uuf250-014.cnf,119
geometric,119,250,1065,UNSAT,113032,132025,4855295,15,0,113031,8.27,13.81,106411,38,5.1269,uuf250-015.cnf,119
geometric,119,250,1065,UNSAT,69070,80994,2920380,13,0,69069,7.79,12.81,60954,29,2.7818,uuf250-016.cnf,119
geometric,119,250,1065,UNSAT,107347,125580,4534229,15,0,107346,8.03,13.33,100754,30,4.8534,uuf250-017.cnf,119
geometric,119,250,1065,UNSAT,106630,124350,4667719,15,0,106629,8.16,13.57,100763,32,4.6913,uuf250-018.cnf,119
geometric,119,250,1065,UNSAT,99139,115395,4323565,14,0,99138,8.09,13.48,89905,29,4.3993,uuf250-019.cnf,119
geometric,119,250,1065,UNSAT,124131,144923,5268521,15,0,124130,8.38,13.80,118153,28,5.8594,uuf250-02.cnf,119
geometric,119,250,1065,UNSAT,115917,136018,4963694,15,0,115916,8.23,13.65,106408,28,5.2593,uuf250-020.cnf,119
