policy,unit,vars,clauses,result,conflicts,decisions,propagations,restarts,blocked,learnt,avg_lbd,avg_len,deleted,max_level,seconds,_cnf,_param_value
luby,10,250,1065,UNSAT,214343,296676,9344297,4092,0,214342,9.67,14.36,201257,31,21.1399,uuf250-01.cnf,10
luby,10,250,1065,UNSAT,166142,227642,7130442,3069,0,166141,9.35,14.03,157010,30,14.7936,uuf250-010.cnf,10
luby,10,250,1065,UNSAT,293843,402352,12199367,5116,0,293842,9.54,14.09,277761,30,31.4964,uuf250-0100.cnf,10
luby,10,250,1065,UNSAT,245297,334692,10407442,4094,0,245296,9.51,14.21,233763,31,24.9616,uuf250-011.cnf,10
luby,10,250,1065,UNSAT,205081,284267,8746392,3976,0,205080,9.61,14.02,193506,31,19.4879,uuf250-012.cnf,10
luby,10,250,1065,UNSAT,214821,294613,8894262,4092,0,214820,9.35,13.79,201259,30,20.8772,uuf250-013.cnf,10
luby,10,250,1065,UNSAT,237832,321720,10170976,4094,0,237831,9.28,14.22,225411,35,24.6380,uuf250-014.cnf,10
luby,10,250,1065,UNSAT,253215,346228,10668093,4221,0,253214,9.74,14.46,242256,38,27.1074,uuf250-015.cnf,10
luby,10,250,1065,UNSAT,163370,223702,6776707,3069,0,163369,9.43,13.79,150165,29,15.1307,uuf250-016.cnf,10
luby,10,250,1065,UNSAT,232995,319049,9691977,4094,0,232994,9.42,14.11,217210,30,24.0337,uuf250-017.cnf,10
luby,10,250,1065,UNSAT,232527,318113,9955138,4094,0,232526,9.55,14.08,217211,30,22.8348,uuf250-018.cnf,10
luby,10,250,1065,UNSAT,214666,294481,9182971,4092,0,214665,9.54,14.40,201261,29,21.8902,uuf250-019.cnf,10
luby,10,250,1065,UNSAT,220882,306059,9311650,4093,0,220881,9.69,14.30,209162,34,22.2519,uuf250-02.cnf,10
luby,10,250,1065,UNSAT,323644,445976,13520072,5628,0,323643,9.88,14.53,305963,33,36.2376,uuf250-020.cnf,10
luby,10,250,1065,UNSAT,303682,413659,13114621,5211,0,303681,9.54,14.38,287007,31,32.9280,uuf250-021.cnf,10
luby,10,250,1065,UNSAT,321188,441969,13761048,5627,0,321187,9.88,14.59,305968,32,36.9089,uuf250-022.cnf,10
luby,10,250,1065,UNSAT,120190,165169,5040855,2232,0,120189,9.33,13.83,112208,34,10.2747,uuf250-023.cnf,10
luby,10,250,1065,UNSAT,109560,149676,4746496,2046,0,109559,9.01,13.67,100755,40,8.6456,uuf250-024.cnf,10
luby,10,250,1065,UNSAT,193618,268195,8436077,3707,0,193617,9.47,14.19,185911,31,18.6699,uuf250-025.cnf,10
luby,10,250,1065,UNSAT,85820,119692,3708630,1788,0,85819,9.12,13.64,79657,28,6.4474,uuf250-026.cnf,10
luby,10,250,1065,UNSAT,296766,405122,12634833,5117,0,296765,9.68,14.45,287014,31,33.8754,uuf250-027.cnf,10
luby,10,250,1065,UNSAT,272991,374358,11524165,4634,0,272990,9.82,14.53,259711,34,30.1586,uuf250-028.cnf,10
luby,10,250,1065,UNSAT,124040,169167,5345617,2301,0,124039,9.15,13.81,112206,30,10.7462,uuf250-029.cnf,10
luby,10,250,1065,UNSAT,223971,306028,9504900,4093,0,223970,9.52,14.25,209157,35,23.1857,uuf250-03.cnf,10
luby,10,250,1065,UNSAT,112759,156823,4677025,2046,0,112758,9.32,13.76,106406,29,9.1630,uuf250-030.cnf,10
luby,10,250,1065,UNSAT,261992,358035,11522757,4441,0,261991,9.71,14.50,250909,37,26.7007,uuf250-031.cnf,10
luby,10,250,1065,UNSAT,223088,305201,9310123,4093,0,223087,9.57,14.09,209162,30,22.9761,uuf250-032.cnf,10
luby,10,250,1065,UNSAT,409500,562580,17155442,7163,0,409499,9.77,14.49,387768,33,54.5615,uuf250-033.cnf,10
luby,10,250,1065,UNSAT,296688,409201,12702813,5117,0,296687,9.80,14.84,287012,32,35.2029,uuf250-034.cnf,10
luby,10,250,1065,UNSAT,327258,450090,13680449,5727,0,327257,9.69,14.39,315666,31,38.7465,uuf250-035.cnf,10
luby,10,250,1065,UNSAT,116308,159521,4923712,2117,0,116307,9.25,13.90,106402,30,9.8877,uuf250-036.cnf,10
luby,10,250,1065,UNSAT,105177,143940,4393820,2046,0,105176,9.07,13.41,95254,33,8.3899,uuf250-037.cnf,10
luby,10,250,1065,UNSAT,60191,83430,2609097,1274,0,60190,8.81,13.09,52505,28,4.0757,uuf250-038.cnf,10
luby,10,250,1065,UNSAT,160741,220657,6835290,3068,0,160740,9.31,13.89,150156,30,14.8217,uuf250-039.cnf,10
luby,10,250,1065,UNSAT,208303,288403,8739461,4087,0,208302,9.35,14.02,193512,33,20.3404,uuf250-04.cnf,10
luby,10,250,1065,UNSAT,70616,97662,2974211,1529,0,70615,9.00,13.08,65405,30,5.0715,uuf250-040.cnf,10
luby,10,250,1065,UNSAT,142836,197662,6291774,2709,0,142835,9.43,14.36,130508,33,12.3746,uuf250-041.cnf,10
luby,10,250,1065,UNSAT,246006,331442,10495230,4094,0,246005,9.26,13.85,233761,29,25.3327,uuf250-042.cnf,10
luby,10,250,1065,UNSAT,238073,325394,10073097,4094,0,238072,9.60,14.22,225408,31,24.5718,uuf250-043.cnf,10
luby,10,250,1065,UNSAT,224806,309105,9563755,4093,0,224805,9.45,14.16,209161,36,23.0920,uuf250-044.cnf,10
luby,10,250,1065,UNSAT,126420,173567,5423073,2364,0,126419,9.28,13.74,118160,29,10.6933,uuf250-045.cnf,10
luby,10,250,1065,UNSAT,474915,656446,19961628,8188,0,474914,10.19,15.21,455414,34,61.8924,uuf250-046.cnf,10
luby,10,250,1065,UNSAT,141927,196456,6069488,2684,0,141926,9.42,13.78,130508,36,8.4299,uuf250-047.cnf,10
luby,10,250,1065,UNSAT,63996,88125,2782437,1339,0,63995,8.91,13.25,56655,34,2.6660,uuf250-048.cnf,10
luby,10,250,1065,UNSAT,135633,188155,6120536,2557,0,135632,9.55,14.40,124264,31,6.6350,uuf250-049.cnf,10
luby,10,250,1065,UNSAT,136381,187861,5754586,2557,0,136380,9.02,13.70,124262,31,6.8215,uuf250-05.cnf,10
luby,10,250,1065,UNSAT,230955,316526,9565304,4094,0,230954,9.44,14.00,217212,32,13.6880,uuf250-050.cnf,10
luby,10,250,1065,UNSAT,334774,457288,14362784,5883,0,334773,9.74,14.48,315664,31,21.8078,uuf250-051.cnf,10
luby,10,250,1065,UNSAT,189843,260807,7986903,3587,0,189842,9.61,14.21,178456,31,10.5280,uuf250-052.cnf,10
luby,10,250,1065,UNSAT,292555,402196,12284874,5115,0,292554,9.65,14.52,277766,38,17.9238,uuf250-053.cnf,10
luby,10,250,1065,UNSAT,223090,307918,9749220,4093,0,223089,9.79,14.54,209164,30,12.8718,uuf250-054.cnf,10
luby,10,250,1065,UNSAT,58993,81224,2478596,1238,0,58992,8.67,12.91,52502,36,2.4004,uuf250-055.cnf,10
luby,10,250,1065,UNSAT,134012,186043,5791974,2556,0,134011,9.31,13.96,124256,31,6.5922,uuf250-056.cnf,10
luby,10,250,1065,UNSAT,255447,349189,10636871,4284,0,255446,9.60,14.50,242259,30,15.4446,uuf250-057.cnf,10
luby,10,250,1065,UNSAT,371178,508702,15727460,6391,0,371177,9.94,14.65,355964,31,25.5015,uuf250-058.cnf,10
luby,10,250,1065,UNSAT,89444,124192,3780546,1913,0,89443,8.94,13.19,79658,27,4.0565,uuf250-059.cnf,10
luby,10,250,1065,UNSAT,158074,218598,6708737,3067,0,158073,9.10,13.78,150159,32,8.4391,uuf250-06.cnf,10
luby,10,250,1065,UNSAT,121079,165594,5189294,2250,0,121078,9.03,13.63,112208,30,5.9033,uuf250-060.cnf,10
luby,10,250,1065,UNSAT,428331,590935,18141364,7511,0,428330,10.12,15.00,409710,36,30.9587,uuf250-061.cnf,10
luby,10,250,1065,UNSAT,126520,173791,5382662,2364,0,126519,9.14,13.68,118159,29,6.1871,uuf250-062.cnf,10
luby,10,250,1065,UNSAT,259541,352452,11148831,4360,0,259540,9.45,14.41,242258,32,15.6494,uuf250-063.cnf,10
luby,10,250,1065,UNSAT,242330,328823,10346135,4094,0,242329,9.55,14.49,233762,34,14.8055,uuf250-064.cnf,10
luby,10,250,1065,UNSAT,112468,152443,4786528,2046,0,112467,9.10,13.59,106411,29,5.5193,uuf250-065.cnf,10
luby,10,250,1065,UNSAT,483183,660123,20624315,8189,0,483182,9.66,14.71,467219,32,36.7368,uuf250-066.cnf,10
luby,10,250,1065,UNSAT,207952,288603,9083407,4071,0,207951,9.58,14.48,193514,34,11.8078,uuf250-067.cnf,10
luby,10,250,1065,UNSAT,47759,65655,2101089,1022,0,47758,8.50,12.68,40952,26,1.8400,uuf250-068.cnf,10
luby,10,250,1065,UNSAT,248624,339774,10366486,4094,0,248623,9.62,14.26,233763,33,15.0223,uuf250-069.cnf,10
luby,10,250,1065,UNSAT,224913,311191,9439179,4093,0,224912,9.65,14.27,209158,32,13.3573,uuf250-07.cnf,10
luby,10,250,1065,UNSAT,347468,477340,15098379,6139,0,347467,9.87,14.94,335511,36,23.2237,uuf250-070.cnf,10
luby,10,250,1065,UNSAT,332812,463014,14079768,5881,0,332811,9.94,14.96,315659,33,22.1454,uuf250-071.cnf,10
luby,10,250,1065,UNSAT,234883,320262,9844663,4094,0,234882,9.61,14.32,225413,33,14.2257,uuf250-072.cnf,10
luby,10,250,1065,UNSAT,103712,144150,4548321,2045,0,103711,9.36,14.01,95259,30,4.7220,uuf250-073.cnf,10
luby,10,250,1065,UNSAT,137129,188903,5755305,2557,0,137128,9.25,13.60,130512,32,6.7305,uuf250-074.cnf,10
luby,10,250,1065,UNSAT,211023,295010,9053133,4091,0,211022,9.67,14.60,201259,35,11.9867,uuf250-075.cnf,10
luby,10,250,1065,UNSAT,140429,192327,5874202,2651,0,140428,9.26,13.60,130508,35,7.0989,uuf250-076.cnf,10
luby,10,250,1065,UNSAT,475662,657840,20492658,8188,0,475661,10.07,15.16,455413,33,35.7521,uuf250-077.cnf,10
luby,10,250,1065,UNSAT,269581,368066,11421582,4604,0,269580,9.70,14.23,259708,33,16.4962,uuf250-078.cnf,10
luby,10,250,1065,UNSAT,200052,277038,8472012,3835,0,200051,9.54,14.29,185907,31,11.6822,uuf250-079.cnf,10
luby,10,250,1065,UNSAT,223984,308438,9379774,4093,0,223983,9.56,14.21,209155,31,13.2234,uuf250-08.cnf,10
luby,10,250,1065,UNSAT,247668,335918,10406853,4094,0,247667,9.49,14.23,233755,31,15.1892,uuf250-080.cnf,10
luby,10,250,1065,UNSAT,276103,376322,11467402,4730,0,276102,9.42,13.94,259715,36,17.0490,uuf250-081.cnf,10
luby,10,250,1065,UNSAT,238210,326399,10050747,4094,0,238209,9.78,14.43,225410,32,14.2469,uuf250-082.cnf,10
luby,10,250,1065,UNSAT,84288,117351,3725467,1787,0,84287,8.95,13.93,74757,30,3.6964,uuf250-083.cnf,10
luby,10,250,1065,UNSAT,103694,143721,4590565,2045,0,103693,9.21,14.08,95257,30,4.7580,uuf250-084.cnf,10
luby,10,250,1065,UNSAT,178866,245634,7506773,3394,0,178865,9.34,13.85,171162,33,9.7247,uuf250-085.cnf,10
luby,10,250,1065,UNSAT,147172,199581,6247613,2812,0,147171,8.81,13.13,136911,29,7.3489,uuf250-086.cnf,10
luby,10,250,1065,UNSAT,529884,715654,22383781,8190,0,529883,9.94,14.83,515916,32,40.7406,uuf250-087.cnf,10
luby,10,250,1065,UNSAT,275549,376543,11527088,4721,0,275548,9.80,14.47,259715,32,17.1547,uuf250-088.cnf,10
luby,10,250,1065,UNSAT,235845,323391,10143480,4094,0,235844,9.72,14.64,225411,31,14.1902,uuf250-089.cnf,10
luby,10,250,1065,UNSAT,494643,674267,21108443,8189,0,494642,9.97,14.83,479170,33,36.8264,uuf250-09.cnf,10
luby,10,250,1065,UNSAT,39185,54526,1686788,923,0,39184,8.49,12.88,34004,30,1.4716,uuf250-090.cnf,10
luby,10,250,1065,UNSAT,205239,285829,8909893,3990,0,205238,9.62,14.69,193505,32,11.4260,uuf250-091.cnf,10
luby,10,250,1065,UNSAT,357426,491755,14885881,6141,0,357425,9.93,14.74,345668,32,24.7103,uuf250-092.cnf,10
luby,10,250,1065,UNSAT,173942,240991,7423922,3307,0,173941,9.22,13.81,164009,30,9.2548,uuf250-093.cnf,10
luby,10,250,1065,UNSAT,142990,196650,6046642,2714,0,142989,9.16,13.72,130506,30,7.2795,uuf250-094.cnf,10
luby,10,250,1065,UNSAT,112344,153760,4700705,2046,0,112343,9.08,13.41,106410,37,5.3607,uuf250-095.cnf,10
luby,10,250,1065,UNSAT,241442,329930,10236693,4094,0,241441,9.67,14.46,225407,33,14.8138,uuf250-096.cnf,10
luby,10,250,1065,UNSAT,125222,171343,5389685,2328,0,125221,9.27,13.92,118157,38,6.1834,uuf250-097.cnf,10
luby,10,250,1065,UNSAT,72361,100409,3137255,1532,0,72360,8.91,13.27,65403,33,3.0713,uuf250-098.cnf,10
luby,10,250,1065,UNSAT,105253,144681,4461414,2046,0,105252,8.94,13.42,95253,33,4.8849,uuf250-099.cnf,10
luby,64,250,1065,UNSAT,150399,181588,6587275,531,0,150398,9.14,14.07,143458,30,7.4921,uuf250-01.cnf,64
luby,64,250,1065,UNSAT,148117,177411,6328714,514,0,148116,9.03,14.13,136904,28,7.3912,uuf250-010.cnf,64
luby,64,250,1065,UNSAT,224814,271744,9346533,828,0,224813,9.21,14.12,209161,30,12.6319,uuf250-0100.cnf,64
luby,64,250,1065,UNSAT,239675,288384,10117606,892,0,239674,9.31,14.30,225415,31,14.0717,uuf250-011.cnf,64
luby,64,250,1065,UNSAT,171694,206761,7345374,636,0,171693,9.20,14.03,164009,32,8.9260,uuf250-012.cnf,64
luby,64,250,1065,UNSAT,175906,211051,7307271,637,0,175905,9.04,13.89,164008,30,9.3467,uuf250-013.cnf,64
luby,64,250,1065,UNSAT,201512,242070,8654236,764,0,201511,8.81,13.97,193512,31,10.9682,uuf250-014.cnf,64
luby,64,250,1065,UNSAT,209421,251240,8793954,765,0,209420,9.41,14.40,201257,38,11.9474,uuf250-015.cnf,64
luby,64,250,1065,UNSAT,106962,128828,4474934,446,0,106961,8.92,13.61,100758,30,5.0013,uuf250-016.cnf,64
luby,64,250,1065,UNSAT,169142,204476,7006495,634,0,169141,9.02,14.06,157005,33,9.0831,uuf250-017.cnf,64
luby,64,250,1065,UNSAT,210965,253596,9069758,765,0,210964,9.41,14.35,201259,30,11.5224,uuf250-018.cnf,64
luby,64,250,1065,UNSAT,161745,192789,6891196,587,0,161744,9.24,14.39,150158,29,8.6118,uuf250-019.cnf,64
luby,64,250,1065,UNSAT,186046,224071,7848823,699,0,186045,9.30,14.27,178460,30,10.1405,uuf250-02.cnf,64
luby,64,250,1065,UNSAT,252686,305092,10516771,955,0,252685,9.44,14.31,242258,32,14.8771,uuf250-020.cnf,64
luby,64,250,1065,UNSAT,324563,389456,13865248,1022,0,324562,9.39,14.48,305965,33,20.6514,uuf250-021.cnf,64
luby,64,250,1065,UNSAT,268050,322509,11454930,1019,0,268049,9.70,14.77,250910,32,16.6029,uuf250-022.cnf,64
luby,64,250,1065,UNSAT,117397,140967,4911530,507,0,117396,9.14,13.83,106403,34,5.6806,uuf250-023.cnf,64
luby,64,250,1065,UNSAT,97675,117461,4214518,408,0,97674,8.51,13.36,89908,40,4.2459,uuf250-024.cnf,64
luby,64,250,1065,UNSAT,184250,222340,7973121,689,0,184249,9.32,14.26,171158,30,9.9898,uuf250-025.cnf,64
luby,64,250,1065,UNSAT,100877,121397,4335296,425,0,100876,8.97,13.91,95254,30,4.6955,uuf250-026.cnf,64
luby,64,250,1065,UNSAT,214019,256972,9119444,771,0,214018,9.28,14.38,201261,31,12.1815,uuf250-027.cnf,64
luby,64,250,1065,UNSAT,219508,264419,9229156,804,0,219507,9.37,14.43,209162,31,12.9264,uuf250-028.cnf,64
luby,64,250,1065,UNSAT,107345,128907,4571978,451,0,107344,9.03,13.95,100756,31,5.1366,uuf250-029.cnf,64
luby,64,250,1065,UNSAT,174364,209123,7453770,637,0,174363,9.25,14.43,164009,31,9.4531,uuf250-03.cnf,64
luby,64,250,1065,UNSAT,109249,132695,4535770,464,0,109248,8.96,13.58,100759,32,5.0401,uuf250-030.cnf,64
luby,64,250,1065,UNSAT,260550,315630,11394234,993,0,260549,9.53,14.56,250917,37,15.1520,uuf250-031.cnf,64
luby,64,250,1065,UNSAT,180289,215324,7558305,667,0,180288,9.08,13.92,171159,29,9.9747,uuf250-032.cnf,64
luby,64,250,1065,UNSAT,327850,394132,13658546,1022,0,327849,9.46,14.46,315660,31,21.6173,uuf250-033.cnf,64
luby,64,250,1065,UNSAT,282650,340552,12065852,1021,0,282649,9.60,14.72,268656,30,17.5844,uuf250-034.cnf,64
luby,64,250,1065,UNSAT,297511,358721,12490817,1022,0,297510,9.43,14.52,287013,34,18.7491,uuf250-035.cnf,64
luby,64,250,1065,UNSAT,93558,112926,3978740,381,0,93557,8.91,13.94,84710,29,4.2304,uuf250-036.cnf,64
luby,64,250,1065,UNSAT,89955,107886,3769749,380,0,89954,8.75,13.37,84711,33,4.0077,uuf250-037.cnf,64
luby,64,250,1065,UNSAT,59861,72272,2584038,254,0,59860,8.79,13.46,52500,28,2.3798,uuf250-038.cnf,64
luby,64,250,1065,UNSAT,145440,174212,6130178,510,0,145439,9.01,13.80,136910,28,7.3825,uuf250-039.cnf,64
luby,64,250,1065,UNSAT,152421,183675,6393548,541,0,152420,9.14,14.13,143457,29,7.8500,uuf250-04.cnf,64
luby,64,250,1065,UNSAT,62917,75132,2623716,254,0,62916,8.70,13.20,56657,29,2.5950,uuf250-040.cnf,64
luby,64,250,1065,UNSAT,145232,174818,6322621,510,0,145231,9.31,14.48,136904,32,7.2291,uuf250-041.cnf,64
luby,64,250,1065,UNSAT,180564,215254,7699451,667,0,180563,8.98,13.93,171166,29,9.7207,uuf250-042.cnf,64
luby,64,250,1065,UNSAT,232783,279397,9830528,874,0,232782,9.33,14.32,217208,30,13.3529,uuf250-043.cnf,64
luby,64,250,1065,UNSAT,150541,181256,6466947,532,0,150540,9.19,14.33,143459,34,7.7117,uuf250-044.cnf,64
luby,64,250,1065,UNSAT,103374,125171,4452046,442,0,103373,8.89,13.66,95254,29,4.7871,uuf250-045.cnf,64
luby,64,250,1065,UNSAT,349418,422132,14731584,1145,0,349417,9.79,15.12,335510,34,23.2220,uuf250-046.cnf,64
luby,64,250,1065,UNSAT,133328,160833,5676006,510,0,133327,9.16,13.99,124258,36,6.5412,uuf250-047.cnf,64
luby,64,250,1065,UNSAT,61534,73698,2665882,254,0,61533,8.63,13.22,56652,34,2.5303,uuf250-048.cnf,64
luby,64,250,1065,UNSAT,112588,136640,5071644,482,0,112587,9.26,14.42,106409,30,5.2542,uuf250-049.cnf,64
luby,64,250,1065,UNSAT,127320,153549,5365356,509,0,127319,8.94,13.94,118157,31,6.1407,uuf250-05.cnf,64
luby,64,250,1065,UNSAT,167117,201708,6963209,619,0,167116,9.14,14.08,157007,31,8.9081,uuf250-050.cnf,64
luby,64,250,1065,UNSAT,288677,346012,12351737,1021,0,288676,9.51,14.70,277763,31,17.9795,uuf250-051.cnf,64
luby,64,250,1065,UNSAT,183493,219634,7660331,683,0,183492,9.01,13.87,171164,29,10.1282,uuf250-052.cnf,64
luby,64,250,1065,UNSAT,258163,312003,10821636,984,0,258162,9.51,14.62,242257,38,15.4019,uuf250-053.cnf,64
luby,64,250,1065,UNSAT,171076,204645,7512020,636,0,171075,9.29,14.26,164009,29,8.9578,uuf250-054.cnf,64
luby,64,250,1065,UNSAT,51345,62217,2148408,251,0,51344,8.12,12.61,44653,36,1.9448,uuf250-055.cnf,64
luby,64,250,1065,UNSAT,127005,153979,5452269,509,0,127004,9.26,14.24,118160,31,6.1340,uuf250-056.cnf,64
luby,64,250,1065,UNSAT,165216,200300,6989676,604,0,165215,9.12,14.30,157010,33,8.5459,uuf250-057.cnf,64
luby,64,250,1065,UNSAT,291146,349112,12351817,1021,0,291145,9.54,14.50,277759,31,18.0442,uuf250-058.cnf,64
luby,64,250,1065,UNSAT,86437,103315,3626274,375,0,86436,8.88,13.38,79660,29,3.8852,uuf250-059.cnf,64
luby,64,250,1065,UNSAT,150224,181829,6385978,530,0,150223,9.04,14.17,143464,28,7.6822,uuf250-06.cnf,64
luby,64,250,1065,UNSAT,102788,124407,4385863,438,0,102787,8.79,13.68,95257,31,4.7474,uuf250-060.cnf,64
luby,64,250,1065,UNSAT,321103,384599,13647871,1022,0,321102,9.77,15.00,305960,36,20.8400,uuf250-061.cnf,64
luby,64,250,1065,UNSAT,120916,146714,5084714,508,0,120915,8.93,13.66,112204,31,5.7667,uuf250-062.cnf,64
luby,64,250,1065,UNSAT,184714,223138,7943553,693,0,184713,8.99,14.11,171159,31,9.7842,uuf250-063.cnf,64
luby,64,250,1065,UNSAT,240755,288035,10216620,892,0,240754,9.32,14.41,225407,34,14.2668,uuf250-064.cnf,64
luby,64,250,1065,UNSAT,104431,124975,4416940,443,0,104430,8.96,13.71,95257,29,4.9651,uuf250-065.cnf,64
luby,64,250,1065,UNSAT,415314,499021,17695781,1401,0,415313,9.39,14.88,398667,32,29.2711,uuf250-066.cnf,64
luby,64,250,1065,UNSAT,184699,222921,8008838,692,0,184698,9.36,14.43,171162,34,10.0051,uuf250-067.cnf,64
luby,64,250,1065,UNSAT,38033,45799,1660229,187,0,38032,8.21,12.75,34004,28,1.3832,uuf250-068.cnf,64
luby,64,250,1065,UNSAT,225668,271244,9372386,828,0,225667,9.20,14.09,217208,30,13.2576,uuf250-069.cnf,64
luby,64,250,1065,UNSAT,157400,188996,6643396,572,0,157399,9.10,14.14,150163,32,8.2665,uuf250-07.cnf,64
luby,64,250,1065,UNSAT,297314,356946,12768016,1022,0,297313,9.44,14.87,287011,31,18.6709,uuf250-070.cnf,64
luby,64,250,1065,UNSAT,267881,324052,11307643,1019,0,267880,9.71,14.94,250919,33,16.5619,uuf250-071.cnf,64
luby,64,250,1065,UNSAT,176322,211663,7429370,637,0,176321,9.04,14.01,164009,33,9.5140,uuf250-072.cnf,64
luby,64,250,1065,UNSAT,71615,86883,3185218,292,0,71614,8.77,13.76,65406,36,2.9296,uuf250-073.cnf,64
luby,64,250,1065,UNSAT,130002,157411,5432492,509,0,130001,8.94,13.54,118160,30,6.1815,uuf250-074.cnf,64
luby,64,250,1065,UNSAT,194877,236211,8350304,738,0,194876,9.53,14.76,185907,32,10.8137,uuf250-075.cnf,64
luby,64,250,1065,UNSAT,127524,153510,5386357,509,0,127523,8.91,13.58,118159,35,6.1659,uuf250-076.cnf,64
luby,64,250,1065,UNSAT,448255,539930,19083718,1531,0,448254,9.70,15.10,432263,35,32.4583,uuf250-077.cnf,64
luby,64,250,1065,UNSAT,216597,260171,9185039,790,0,216596,9.37,14.28,201265,32,12.3808,uuf250-078.cnf,64
luby,64,250,1065,UNSAT,159567,191370,6798773,573,0,159566,9.28,14.39,150157,31,8.5442,uuf250-079.cnf,64
luby,64,250,1065,UNSAT,186716,223750,7802951,699,0,186715,9.33,14.27,178458,28,10.2592,uuf250-08.cnf,64
luby,64,250,1065,UNSAT,207184,247916,8721273,765,0,207183,9.26,14.31,193507,32,11.7535,uuf250-080.cnf,64
luby,64,250,1065,UNSAT,210662,253711,8807727,765,0,210661,9.11,14.10,201265,30,11.8659,uuf250-081.cnf,64
luby,64,250,1065,UNSAT,178482,214503,7593322,652,0,178481,9.08,14.03,171158,31,9.5118,uuf250-082.cnf,64
luby,64,250,1065,UNSAT,72857,88178,3211849,300,0,72856,8.53,13.73,65404,29,3.0785,uuf250-083.cnf,64
luby,64,250,1065,UNSAT,98720,119605,4318606,412,0,98719,9.01,13.95,89907,30,4.4121,uuf250-084.cnf,64
luby,64,250,1065,UNSAT,176025,210712,7352319,637,0,176024,9.25,14.09,164011,29,9.3791,uuf250-085.cnf,64
luby,64,250,1065,UNSAT,139246,166751,5834294,510,0,139245,8.79,13.47,130505,28,6.8131,uuf250-086.cnf,64
luby,64,250,1065,UNSAT,511024,613444,21532076,1698,0,511023,9.90,15.13,491263,32,38.0401,uuf250-087.cnf,64
luby,64,250,1065,UNSAT,223143,269102,9359241,827,0,223142,9.48,14.49,209157,31,12.8000,uuf250-088.cnf,64
luby,64,250,1065,UNSAT,212930,255200,9133442,765,0,212929,9.21,14.34,201263,32,11.9504,uuf250-089.cnf,64
luby,64,250,1065,UNSAT,345792,412949,14808670,1116,0,345791,9.66,14.75,335512,31,22.5422,uuf250-09.cnf,64
luby,64,250,1065,UNSAT,41338,49506,1772241,192,0,41337,8.06,12.71,37403,32,1.5606,uuf250-090.cnf,64
luby,64,250,1065,UNSAT,188996,228363,8119638,702,0,188995,9.37,14.68,178455,30,10.1726,uuf250-091.cnf,64
luby,64,250,1065,UNSAT,274304,331229,11455878,1020,0,274303,9.48,14.62,259717,32,17.1033,uuf250-092.cnf,64
luby,64,250,1065,UNSAT,173806,209568,7373130,637,0,173805,8.89,13.85,164013,29,9.1831,uuf250-093.cnf,64
luby,64,250,1065,UNSAT,125924,152185,5304549,509,0,125923,8.93,13.79,118155,32,6.2034,uuf250-094.cnf,64
luby,64,250,1065,UNSAT,98930,119330,4139676,412,0,98929,8.83,13.35,89905,37,4.4341,uuf250-095.cnf,64
luby,64,250,1065,UNSAT,188639,226300,8034519,700,0,188638,9.17,14.33,178462,32,10.5081,uuf250-096.cnf,64
luby,64,250,1065,UNSAT,83997,101676,3643628,355,0,83996,8.56,13.49,74754,38,3.5972,uuf250-097.cnf,64
luby,64,250,1065,UNSAT,56553,68564,2466772,253,0,56552,8.57,13.12,52503,33,2.2286,uuf250-098.cnf,64
luby,64,250,1065,UNSAT,97850,118018,4135154,409,0,97849,8.82,13.63,89904,33,4.4804,uuf250-099.cnf,64
luby,119,250,1065,UNSAT,156524,187011,6812451,360,0,156523,9.05,14.15,143457,28,7.8397,uuf250-01.cnf,119
luby,119,250,1065,UNSAT,131507,156525,5688553,285,0,131506,8.87,14.04,124259,29,6.2324,uuf250-010.cnf,119
luby,119,250,1065,UNSAT,263413,311616,10896245,510,0,263412,9.20,14.13,250913,29,15.6825,uuf250-0100.cnf,119
luby,119,250,1065,UNSAT,226941,269237,9576901,508,0,226940,9.17,14.19,217207,29,12.9358,uuf250-011.cnf,119
luby,119,250,1065,UNSAT,159532,189061,6850090,370,0,159531,9.12,13.99,150160,28,8.0283,uuf250-012.cnf,119
luby,119,250,1065,UNSAT,135758,161556,5672917,303,0,135757,8.94,13.90,124257,28,6.7057,uuf250-013.cnf,119
luby,119,250,1065,UNSAT,219712,260211,9457513,507,0,219711,9.06,14.43,209160,31,12.6634,uuf250-014.cnf,119
luby,119,250,1065,UNSAT,206378,243863,8698935,475,0,206377,9.34,14.45,193510,38,11.5445,uuf250-015.cnf,119
luby,119,250,1065,UNSAT,105757,125608,4431675,253,0,105756,8.76,13.57,95256,29,4.8553,uuf250-016.cnf,119
luby,119,250,1065,UNSAT,174949,207443,7280106,381,0,174948,8.90,13.81,164010,29,9.5182,uuf250-017.cnf,119
luby,119,250,1065,UNSAT,178674,211998,7724115,396,0,178673,9.37,14.30,171155,32,9.3260,uuf250-018.cnf,119
luby,119,250,1065,UNSAT,157587,184867,6773435,363,0,157586,8.98,14.11,150155,31,8.2615,uuf250-019.cnf,119
luby,119,250,1065,UNSAT,157810,187722,6684630,363,0,157809,9.00,14.01,150156,33,8.1129,uuf250-02.cnf,119
luby,119,250,1065,UNSAT,229528,273434,9651844,509,0,229527,9.38,14.43,217214,34,12.8934,uuf250-020.cnf,119
luby,119,250,1065,UNSAT,261000,310235,11218198,510,0,260999,9.23,14.40,250915,33,15.3430,uuf250-021.cnf,119
